       3.00  0.72184E-02 -0.92334E-02 -0.37681E-02 -0.19173E-02 -0.51026E-02  0.14818E-01
       3.00 -0.46858E-02 -0.29090E-02 -0.30914E-02  0.40717E-02  0.50929E-02 -0.45795E-02
       3.00 -0.22366E-02  0.13930E-02  0.51867E-02  0.82743E-02  0.64874E-02 -0.17223E-01
       3.00  0.35704E-03 -0.38690E-02  0.38366E-02 -0.67333E-02 -0.15150E-02  0.94476E-02
       3.00  0.14548E-02  0.35451E-02  0.62547E-02 -0.65187E-03 -0.82311E-03  0.37885E-02
       3.00  0.19767E-02  0.32514E-02  0.48544E-02  0.31476E-02  0.20102E-02  0.36651E-02
       4.00  0.61412E-02 -0.59202E-03 -0.16153E-02  0.65862E-02  0.10624E-02 -0.18147E-01
       4.00  0.89237E-02  0.40048E-02 -0.10289E-02  0.88507E-02 -0.81981E-02  0.14747E-01
       4.00  0.52342E-03 -0.51535E-03 -0.54164E-02 -0.19951E-02  0.50703E-02  0.21137E-01
       4.00 -0.20514E-02  0.39861E-02 -0.50003E-03  0.29197E-02  0.85791E-02  0.57212E-02
       4.00  0.20549E-02  0.29829E-02 -0.28888E-02 -0.60742E-02 -0.13662E-01 -0.11477E-01
       4.00  0.65279E-02  0.62120E-02  0.26904E-02  0.53244E-03 -0.26852E-02  0.58462E-02
       4.00  0.66336E-02  0.68078E-02 -0.16806E-02 -0.28348E-02  0.34972E-02 -0.96536E-02
       4.00  0.28282E-02 -0.49914E-02 -0.27723E-02 -0.96573E-02 -0.11070E-01  0.31635E-03
       4.00  0.48343E-02  0.42038E-02  0.73989E-02  0.34624E-03 -0.21262E-02 -0.15259E-02
       4.00 -0.42992E-02  0.15042E-02 -0.83776E-02  0.78642E-02  0.19642E-01 -0.14878E-01
       4.00  0.16935E-02 -0.70483E-02 -0.29398E-02  0.70035E-02 -0.83363E-02 -0.94127E-02
       4.00 -0.25881E-02 -0.30667E-02 -0.44969E-02  0.46633E-02  0.24981E-03 -0.63245E-02
       4.00  0.29605E-02 -0.10328E-02  0.62962E-03 -0.31761E-02  0.12505E-02  0.33439E-02
       4.00 -0.89603E-03  0.34777E-02  0.87540E-03  0.11369E-02 -0.47240E-03 -0.56372E-02
       4.00  0.71185E-02 -0.90987E-02 -0.32219E-02 -0.21449E-02 -0.50949E-02  0.11315E-01
       4.00 -0.47632E-02 -0.28528E-02 -0.21449E-02  0.46636E-02  0.46502E-02 -0.59108E-02
       4.00 -0.17919E-02  0.10673E-02  0.57992E-02  0.72391E-02  0.61886E-02 -0.13518E-01
       4.00  0.31958E-03 -0.36899E-02  0.38265E-02 -0.65148E-02 -0.17343E-02  0.67865E-02
       4.00  0.12530E-02  0.36397E-02  0.61088E-02  0.88261E-04 -0.18610E-02  0.49025E-02
       4.00  0.20931E-02  0.33689E-02  0.53274E-02  0.25378E-02  0.27343E-02  0.58847E-02
       5.00  0.61412E-02 -0.59200E-03 -0.16154E-02  0.73526E-02  0.88433E-04 -0.14688E-01
       5.00  0.90453E-02  0.41806E-02 -0.13675E-02  0.82900E-02 -0.85820E-02  0.87760E-02
       5.00  0.53340E-03 -0.58457E-03 -0.44525E-02 -0.15038E-02  0.47858E-02  0.24327E-01
       5.00 -0.21171E-02  0.40108E-02  0.21943E-03  0.38024E-02  0.73762E-02  0.68978E-02
       5.00  0.20449E-02  0.29412E-02 -0.29117E-02 -0.49587E-02 -0.12471E-01 -0.37799E-02
       5.00  0.63884E-02  0.64390E-02  0.16361E-02  0.19469E-03 -0.23363E-02  0.61956E-02
       5.00  0.65645E-02  0.66275E-02 -0.14808E-02 -0.21942E-02  0.29426E-02 -0.97642E-02
       5.00  0.22336E-02 -0.53938E-02 -0.21981E-02 -0.94622E-02 -0.82941E-02  0.23819E-02
       5.00  0.45999E-02  0.37510E-02  0.72741E-02  0.11735E-02 -0.54146E-03  0.53331E-04
       5.00 -0.35603E-02  0.14383E-02 -0.92299E-02  0.76764E-02  0.18320E-01 -0.17132E-01
       5.00  0.19008E-02 -0.61790E-02 -0.23496E-02  0.62856E-02 -0.60483E-02 -0.12255E-01
       5.00 -0.32831E-02 -0.28925E-02 -0.42072E-02  0.43385E-02  0.39990E-04 -0.10398E-01
       5.00  0.29872E-02 -0.15287E-02  0.87582E-03 -0.34137E-02  0.48807E-02 -0.24033E-03
       5.00 -0.36348E-03  0.31534E-02 -0.26573E-03  0.75653E-03 -0.21133E-02 -0.15118E-01
       5.00  0.70916E-02 -0.95856E-02 -0.25967E-02 -0.23244E-02 -0.51732E-02  0.99965E-02
       5.00 -0.48692E-02 -0.29582E-02 -0.30165E-02  0.47464E-02  0.40921E-02 -0.69427E-02
       5.00 -0.17154E-02  0.71064E-03  0.61794E-02  0.68926E-02  0.86680E-02 -0.77154E-02
       5.00  0.42820E-03 -0.36375E-02  0.35600E-02 -0.63296E-02 -0.20373E-02 -0.15024E-02
       5.00  0.14161E-02  0.37877E-02  0.56006E-02  0.45678E-03 -0.12020E-02  0.99973E-02
       5.00  0.22808E-02  0.33820E-02  0.53619E-02  0.35358E-02  0.26021E-02  0.72902E-02
       6.00  0.61412E-02 -0.59203E-03 -0.16155E-02  0.80169E-02 -0.11399E-02 -0.12869E-01
       6.00  0.89713E-02  0.41112E-02 -0.18635E-02  0.86626E-02 -0.88201E-02  0.12540E-03
       6.00  0.19589E-03 -0.81397E-03 -0.25480E-02 -0.10093E-02  0.48538E-02  0.28984E-01
       6.00 -0.20762E-02  0.37475E-02  0.16608E-02  0.40425E-02  0.60366E-02  0.69963E-02
       6.00  0.20874E-02  0.27463E-02 -0.28720E-02 -0.43043E-02 -0.97366E-02  0.93235E-02
       6.00  0.63161E-02  0.66667E-02  0.22238E-03  0.43525E-03 -0.18190E-02  0.36351E-02
       6.00  0.63415E-02  0.66331E-02 -0.13728E-02 -0.14499E-02  0.51143E-02 -0.36706E-02
       6.00  0.18967E-02 -0.54058E-02 -0.18347E-02 -0.84035E-02 -0.50959E-02  0.22509E-02
       6.00  0.46467E-02  0.34700E-02  0.68534E-02  0.14589E-02  0.81783E-03  0.20526E-02
       6.00 -0.29052E-02  0.80187E-03 -0.94954E-02  0.66558E-02  0.18063E-01 -0.18133E-01
       6.00  0.14005E-02 -0.54303E-02 -0.74370E-03  0.56290E-02 -0.22278E-02 -0.11192E-01
       6.00 -0.41528E-02 -0.29485E-02 -0.45249E-02  0.37911E-02  0.53135E-03 -0.12371E-01
       6.00  0.30328E-02 -0.16165E-02  0.88815E-03 -0.29199E-02  0.67495E-02 -0.83114E-03
       6.00  0.61120E-04  0.24099E-02 -0.16663E-02  0.32737E-03 -0.34899E-02 -0.23550E-01
       6.00  0.70029E-02 -0.99143E-02 -0.22924E-02 -0.19115E-02 -0.44046E-02  0.41830E-02
       6.00 -0.47909E-02 -0.29375E-02 -0.39716E-02  0.49396E-02  0.26286E-02 -0.88021E-02
       6.00 -0.17667E-02  0.49798E-03  0.62220E-02  0.58065E-02  0.94962E-02 -0.89663E-03
       6.00  0.63130E-03 -0.34391E-02  0.34479E-02 -0.59915E-02 -0.16611E-02 -0.55923E-02
       6.00  0.16843E-02  0.39291E-02  0.63037E-02  0.74970E-03 -0.77230E-03  0.12295E-01
       6.00  0.24062E-02  0.33652E-02  0.57271E-02  0.39980E-02  0.23999E-02  0.62665E-02
       7.00  0.61412E-02 -0.59204E-03 -0.16156E-02  0.84696E-02 -0.20955E-02 -0.68998E-02
       7.00  0.90221E-02  0.40877E-02 -0.22020E-02  0.81191E-02 -0.10038E-01 -0.31549E-02
       7.00 -0.13937E-03 -0.11391E-02 -0.11017E-02 -0.91875E-04  0.55101E-02  0.26293E-01
       7.00 -0.21743E-02  0.35381E-02  0.15204E-02  0.45623E-02  0.55198E-02  0.88273E-02
       7.00  0.24568E-02  0.24725E-02 -0.25471E-02 -0.37925E-02 -0.73077E-02  0.17383E-01
       7.00  0.61546E-02  0.66325E-02 -0.27307E-03  0.89323E-03 -0.19431E-02 -0.31094E-02
       7.00  0.63986E-02  0.64392E-02 -0.60019E-03 -0.12849E-02  0.47473E-02  0.13404E-02
       7.00  0.13204E-02 -0.62104E-02 -0.29265E-02 -0.76965E-02 -0.53034E-04  0.66990E-02
       7.00  0.48778E-02  0.32494E-02  0.61158E-02  0.16945E-02 -0.12874E-02  0.47795E-02
       7.00 -0.24828E-02 -0.69921E-04 -0.10096E-01  0.68065E-02  0.14204E-01 -0.17636E-01
       7.00  0.95891E-03 -0.46728E-02  0.33961E-04  0.52837E-02  0.87073E-03 -0.97887E-02
       7.00 -0.44402E-02 -0.26672E-02 -0.37067E-02  0.37217E-02  0.15300E-02 -0.78581E-02
       7.00  0.28746E-02 -0.73660E-03  0.66185E-03 -0.31884E-02  0.77397E-02  0.14028E-02
       7.00  0.28896E-03  0.18187E-02 -0.24944E-02  0.66386E-03 -0.27599E-02 -0.24059E-01
       7.00  0.72988E-02 -0.10487E-01 -0.10428E-02 -0.21266E-02 -0.34185E-02 -0.33205E-02
       7.00 -0.45111E-02 -0.30557E-02 -0.46585E-02  0.42004E-02  0.10665E-02 -0.59777E-02
       7.00 -0.18309E-02  0.61703E-03  0.64805E-02  0.49138E-02  0.85693E-02  0.95391E-02
       7.00  0.68454E-03 -0.32275E-02  0.32952E-02 -0.51268E-02 -0.23392E-02 -0.10315E-01
       7.00  0.15244E-02  0.40093E-02  0.60290E-02  0.97825E-03  0.13027E-04  0.14591E-01
       7.00  0.24384E-02  0.33224E-02  0.61237E-02  0.43618E-02  0.23745E-02  0.61968E-02
       8.00  0.61413E-02 -0.59192E-03 -0.16156E-02  0.91209E-02 -0.36501E-02 -0.20597E-02
       8.00  0.89980E-02  0.39822E-02 -0.30339E-02  0.88336E-02 -0.10010E-01 -0.53869E-02
       8.00 -0.26521E-03 -0.11098E-02 -0.50025E-03  0.29162E-03  0.54602E-02  0.22847E-01
       8.00 -0.22417E-02  0.35771E-02  0.18402E-02  0.50287E-02  0.59886E-02  0.28005E-02
       8.00  0.21367E-02  0.22881E-02 -0.18709E-02 -0.27160E-02 -0.47512E-02  0.21784E-01
       8.00  0.60280E-02  0.68689E-02 -0.86853E-03  0.14145E-02 -0.61280E-03 -0.94632E-02
       8.00  0.64971E-02  0.62956E-02 -0.11485E-02 -0.11005E-02  0.44378E-02  0.63627E-02
       8.00  0.97927E-03 -0.58773E-02 -0.22844E-02 -0.74651E-02  0.38890E-02  0.63848E-02
       8.00  0.49167E-02  0.26882E-02  0.61833E-02  0.25795E-02 -0.27080E-02  0.37463E-02
       8.00 -0.21379E-02 -0.97666E-03 -0.10351E-01  0.69201E-02  0.95839E-02 -0.11110E-01
       8.00  0.41256E-03 -0.38783E-02  0.15041E-02  0.52398E-02  0.47497E-02 -0.53301E-02
       8.00 -0.44593E-02 -0.20880E-02 -0.36959E-02  0.33337E-02  0.15373E-02 -0.49778E-02
       8.00  0.30718E-02 -0.43854E-03  0.38399E-03 -0.34803E-02  0.95810E-02 -0.11885E-02
       8.00 -0.10251E-04  0.21568E-02 -0.26814E-02  0.31911E-03 -0.17121E-02 -0.22897E-01
       8.00  0.70255E-02 -0.11221E-01 -0.57737E-03 -0.24504E-02 -0.42208E-02 -0.65075E-02
       8.00 -0.41239E-02 -0.29284E-02 -0.37216E-02  0.31800E-02 -0.80582E-03 -0.34569E-02
       8.00 -0.19092E-02  0.59823E-03  0.54284E-02  0.46960E-02  0.75781E-02  0.12288E-01
       8.00  0.67952E-03 -0.35515E-02  0.27713E-02 -0.41258E-02 -0.35068E-02 -0.94731E-02
       8.00  0.14608E-02  0.37712E-02  0.51837E-02  0.15548E-02  0.26583E-03  0.13753E-01
       8.00  0.26896E-02  0.32962E-02  0.64373E-02  0.48351E-02  0.24021E-02  0.72834E-02
       9.00  0.61412E-02 -0.59197E-03 -0.16157E-02  0.10584E-01 -0.37165E-02  0.12623E-02
       9.00  0.91124E-02  0.38560E-02 -0.29712E-02  0.88493E-02 -0.10387E-01 -0.92465E-02
       9.00 -0.60555E-03 -0.12056E-02  0.11872E-02  0.14015E-02  0.56617E-02  0.12066E-01
       9.00 -0.22619E-02  0.31802E-02  0.26816E-02  0.54040E-02  0.47725E-02 -0.18468E-02
       9.00  0.22443E-02  0.22827E-02 -0.10045E-02 -0.17063E-02 -0.27505E-02  0.23375E-01
       9.00  0.58465E-02  0.69596E-02 -0.20169E-02  0.46437E-03 -0.24997E-03 -0.12698E-01
       9.00  0.65636E-02  0.58210E-02 -0.11294E-03 -0.12485E-02  0.54480E-02  0.69971E-02
       9.00  0.59510E-03 -0.59642E-02 -0.22692E-02 -0.77113E-02  0.83079E-02  0.37661E-02
       9.00  0.54694E-02  0.26152E-02  0.50424E-02  0.22874E-02 -0.24370E-02  0.36115E-02
       9.00 -0.26171E-02 -0.12178E-02 -0.10334E-01  0.67037E-02  0.44775E-02 -0.67358E-02
       9.00 -0.10028E-03 -0.29831E-02  0.23425E-02  0.48371E-02  0.72235E-02 -0.67989E-03
       9.00 -0.49821E-02 -0.28704E-02 -0.39323E-02  0.27371E-02  0.42129E-02 -0.21279E-02
       9.00  0.36914E-02 -0.33476E-03 -0.57728E-03 -0.35523E-02  0.93583E-02 -0.52897E-02
       9.00 -0.15713E-03  0.19602E-02 -0.23270E-02 -0.32352E-04 -0.31376E-02 -0.16329E-01
       9.00  0.69487E-02 -0.11478E-01 -0.59674E-03 -0.20803E-02 -0.26591E-02 -0.10551E-01
       9.00 -0.38608E-02 -0.26585E-02 -0.36132E-02  0.27487E-02 -0.28120E-02  0.39431E-02
       9.00 -0.16878E-02  0.33154E-03  0.58011E-02  0.35986E-02  0.78969E-02  0.13265E-01
       9.00  0.91385E-03 -0.33820E-02  0.24700E-02 -0.34526E-02 -0.43460E-02 -0.11927E-01
       9.00  0.14237E-02  0.37023E-02  0.50064E-02  0.25424E-02  0.23680E-04  0.10159E-01
       9.00  0.27254E-02  0.31705E-02  0.62367E-02  0.49630E-02  0.23227E-02  0.64617E-02
      10.00  0.61412E-02 -0.59198E-03 -0.16158E-02  0.11167E-01 -0.46080E-02  0.58998E-02
      10.00  0.91539E-02  0.36404E-02 -0.30364E-02  0.86429E-02 -0.10483E-01 -0.10895E-01
      10.00 -0.82104E-03 -0.14937E-02  0.22234E-02  0.17727E-02  0.54742E-02  0.22480E-03
      10.00 -0.22189E-02  0.30295E-02  0.29128E-02  0.50030E-02  0.36491E-02 -0.62624E-02
      10.00  0.23978E-02  0.25492E-02 -0.13248E-02 -0.15770E-02 -0.78638E-03  0.22184E-01
      10.00  0.60615E-02  0.67147E-02 -0.24931E-02 -0.45869E-03  0.15549E-02 -0.10741E-01
      10.00  0.63981E-02  0.57741E-02 -0.39927E-03 -0.74646E-03  0.68374E-02  0.71198E-02
      10.00  0.32283E-03 -0.59556E-02 -0.17009E-02 -0.70398E-02  0.11297E-01  0.36878E-03
      10.00  0.56033E-02  0.27423E-02  0.47095E-02  0.22565E-02 -0.27603E-02  0.13480E-02
      10.00 -0.24718E-02 -0.14491E-02 -0.10361E-01  0.66368E-02  0.36597E-02 -0.55280E-03
      10.00 -0.85616E-03 -0.25296E-02  0.30975E-02  0.42867E-02  0.87445E-02  0.52223E-02
      10.00 -0.51346E-02 -0.27005E-02 -0.32248E-02  0.32413E-02  0.49442E-02  0.32256E-02
      10.00  0.37138E-02  0.49975E-04 -0.68000E-03 -0.41900E-02  0.10515E-01 -0.71813E-02
      10.00  0.75204E-04  0.12745E-02 -0.29145E-02 -0.10873E-02 -0.33739E-02 -0.76175E-02
      10.00  0.69227E-02 -0.11260E-01  0.15299E-03 -0.26500E-02 -0.15274E-02 -0.10945E-01
      10.00 -0.36047E-02 -0.27765E-02 -0.42108E-02  0.92156E-03 -0.32990E-02  0.75798E-02
      10.00 -0.13996E-02  0.30047E-03  0.59062E-02  0.23002E-02  0.61259E-02  0.10955E-01
      10.00  0.10517E-02 -0.30851E-02  0.18228E-02 -0.29597E-02 -0.48634E-02 -0.11796E-01
      10.00  0.12802E-02  0.33773E-02  0.46663E-02  0.34002E-02  0.57606E-03  0.72637E-02
      10.00  0.27772E-02  0.30352E-02  0.60598E-02  0.58993E-02  0.27861E-02  0.45045E-02
      11.00  0.61412E-02 -0.59202E-03 -0.16159E-02  0.11413E-01 -0.61797E-02  0.79672E-02
      11.00  0.90912E-02  0.34480E-02 -0.29589E-02  0.78656E-02 -0.10289E-01 -0.14069E-01
      11.00 -0.10417E-02 -0.17325E-02  0.35379E-02  0.26080E-02  0.59296E-02 -0.12579E-01
      11.00 -0.21014E-02  0.28441E-02  0.43346E-02  0.52881E-02  0.28618E-02 -0.29615E-02
      11.00  0.22571E-02  0.24944E-02 -0.30382E-03 -0.34520E-04  0.76576E-03  0.17100E-01
      11.00  0.64051E-02  0.69835E-02 -0.32505E-02  0.23362E-03  0.21702E-02 -0.68425E-02
      11.00  0.66370E-02  0.56847E-02 -0.10816E-03 -0.77400E-03  0.68328E-02  0.10914E-01
      11.00  0.20040E-03 -0.59104E-02 -0.15460E-02 -0.66640E-02  0.13433E-01 -0.52997E-02
      11.00  0.51515E-02  0.23807E-02  0.39159E-02  0.25735E-02 -0.18102E-02 -0.93917E-04
      11.00 -0.20990E-02 -0.16682E-02 -0.10329E-01  0.65474E-02 -0.23035E-02  0.26415E-02
      11.00 -0.12734E-02 -0.12614E-02  0.36326E-02  0.38355E-02  0.75316E-02  0.90043E-02
      11.00 -0.52126E-02 -0.26324E-02 -0.25987E-02  0.30102E-02  0.65496E-02  0.39831E-02
      11.00  0.33163E-02  0.45035E-03 -0.67635E-03 -0.33319E-02  0.97412E-02 -0.70932E-02
      11.00  0.56378E-03  0.12684E-02 -0.35781E-02 -0.19995E-02 -0.27504E-02  0.21764E-02
      11.00  0.70317E-02 -0.11413E-01  0.12923E-02 -0.28440E-02 -0.27886E-02 -0.71580E-02
      11.00 -0.37200E-02 -0.25646E-02 -0.48314E-02  0.45997E-03 -0.37841E-02  0.84109E-02
      11.00 -0.13407E-02  0.13395E-03  0.57627E-02  0.14183E-02  0.32618E-02  0.12032E-01
      11.00  0.10818E-02 -0.27166E-02  0.18920E-02 -0.28026E-02 -0.46430E-02 -0.84148E-02
      11.00  0.12638E-02  0.34583E-02  0.43979E-02  0.37468E-02  0.59411E-03 -0.15916E-02
      11.00  0.28655E-02  0.32714E-02  0.64098E-02  0.66182E-02  0.24300E-02 -0.69011E-03
      12.00  0.61412E-02 -0.59213E-03 -0.16159E-02  0.12012E-01 -0.75212E-02  0.12226E-01
      12.00  0.89803E-02  0.34054E-02 -0.30762E-02  0.74579E-02 -0.10623E-01 -0.16729E-01
      12.00 -0.11208E-02 -0.19982E-02  0.44170E-02  0.29745E-02  0.62723E-02 -0.25624E-01
      12.00 -0.20088E-02  0.25161E-02  0.43401E-02  0.58255E-02  0.11140E-02 -0.14158E-02
      12.00  0.21019E-02  0.20832E-02  0.22351E-03  0.68324E-03  0.25370E-02  0.72335E-02
      12.00  0.64443E-02  0.69041E-02 -0.44573E-02  0.23905E-03  0.25995E-02 -0.38429E-02
      12.00  0.70017E-02  0.57406E-02 -0.14126E-03  0.89582E-04  0.83403E-02  0.87441E-02
      12.00 -0.10066E-04 -0.60495E-02 -0.19732E-02 -0.56781E-02  0.14730E-01 -0.88433E-02
      12.00  0.54828E-02  0.25293E-02  0.34452E-02  0.28089E-02 -0.43769E-02 -0.95460E-03
      12.00 -0.23940E-02 -0.22137E-02 -0.10254E-01  0.63716E-02 -0.73900E-02  0.98119E-02
      12.00 -0.11954E-02 -0.59584E-03  0.42121E-02  0.38017E-02  0.60479E-02  0.13139E-01
      12.00 -0.59353E-02 -0.29975E-02 -0.24374E-02  0.33010E-02  0.67895E-02  0.19124E-02
      12.00  0.32277E-02  0.12875E-02 -0.51143E-03 -0.32735E-02  0.10334E-01 -0.82795E-02
      12.00  0.11419E-02  0.13146E-02 -0.35097E-02 -0.16029E-02 -0.27171E-02  0.13199E-01
      12.00  0.68756E-02 -0.11861E-01  0.16715E-02 -0.28764E-02 -0.11072E-02 -0.43205E-02
      12.00 -0.32425E-02 -0.28553E-02 -0.52713E-02 -0.40066E-03 -0.47076E-02  0.11405E-01
      12.00 -0.12353E-02 -0.49852E-04  0.62040E-02  0.68337E-03  0.35084E-02  0.82299E-02
      12.00  0.81030E-03 -0.27812E-02  0.17694E-02 -0.18552E-02 -0.41119E-02 -0.71619E-02
      12.00  0.12679E-02  0.30883E-02  0.38960E-02  0.46290E-02  0.36598E-03 -0.61458E-02
      12.00  0.29204E-02  0.32383E-02  0.62056E-02  0.70441E-02  0.20376E-02 -0.33473E-04
      13.00  0.61412E-02 -0.59212E-03 -0.16159E-02  0.12400E-01 -0.79951E-02  0.11514E-01
      13.00  0.88824E-02  0.34003E-02 -0.31498E-02  0.68853E-02 -0.97861E-02 -0.17514E-01
      13.00 -0.11380E-02 -0.20925E-02  0.46969E-02  0.40747E-02  0.67621E-02 -0.35184E-01
      13.00 -0.19681E-02  0.23935E-02  0.54448E-02  0.49114E-02  0.54404E-03 -0.38776E-02
      13.00  0.19963E-02  0.18150E-02  0.95474E-03  0.13341E-02  0.46211E-02 -0.38366E-02
      13.00  0.64492E-02  0.71083E-02 -0.60880E-02  0.10015E-04  0.30597E-02  0.59299E-03
      13.00  0.78646E-02  0.54547E-02  0.13383E-03 -0.33514E-03  0.79185E-02  0.38129E-02
      13.00  0.29529E-03 -0.59218E-02 -0.17399E-02 -0.54904E-02  0.18012E-01 -0.84599E-02
      13.00  0.59124E-02  0.22298E-02  0.29463E-02  0.34300E-02 -0.46430E-02 -0.23355E-02
      13.00 -0.19319E-02 -0.27266E-02 -0.10333E-01  0.70857E-02 -0.11803E-01  0.10226E-01
      13.00 -0.11200E-02 -0.63013E-04  0.51762E-02  0.29742E-02  0.60555E-02  0.13479E-01
