 written on 15Jun2021 at 22:00:36 
   20.0000000000000       0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000   20.0000000000000       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000   2.56598541000000     
           4
          41
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    2

    0    0  -20
    4    4    0.68028694E-02  0.21547757E-07

    0    0   13
    1    1   -0.42686268E-02  0.14775960E-07
    2    1    0.13885606E-04  0.78307689E-06
    3    1    0.46493153E-02 -0.57387867E-05
    4    1   -0.20408640E-04  0.77439555E-05
    1    2    0.13825494E-04  0.89351115E-07
    2    2   -0.22527372E-02 -0.17686201E-07
    3    2   -0.47390705E-04  0.78246738E-07
    4    2    0.53777604E-03 -0.12196773E-05
    1    3    0.19454808E-02  0.23414875E-05
    2    3   -0.15050886E-04 -0.18227279E-05
    3    3   -0.55416044E-02  0.16575729E-07
    4    3    0.28942028E-05  0.14021718E-04
    1    4    0.29576924E-03 -0.76271569E-05
    2    4    0.22929522E-01  0.16152556E-04
    3    4    0.12367975E-05  0.12744498E-04
    4    4    0.84832562E-02 -0.14251266E-09

    0    0   14
    1    1    0.10490744E-02  0.31991997E-07
    2    1   -0.34006671E-04  0.49515671E-06
    3    1    0.19454670E-02 -0.23816164E-05
    4    1    0.29574907E-03  0.69418201E-05
    1    2   -0.34197320E-04  0.21742820E-05
    2    2   -0.17445500E-02 -0.14890241E-07
    3    2   -0.14856144E-04 -0.96167852E-06
    4    2    0.22929301E-01 -0.16384665E-04
    1    3   -0.24706596E-02 -0.30132344E-05
    2    3    0.24354470E-04  0.26452810E-05
    3    3    0.14215427E-02 -0.11571365E-07
    4    3   -0.22251952E-04 -0.79581631E-05
    1    4    0.69987806E-04 -0.87891821E-05
    2    4    0.43492252E-02  0.38071227E-05
    3    4   -0.21205600E-04 -0.91932513E-05
    4    4   -0.30387441E-02 -0.10303987E-07

    0    0   15
    1    1    0.14982554E-02 -0.81344667E-08
    2    1    0.59990346E-05 -0.43756503E-07
    3    1   -0.24706619E-02  0.30795188E-05
    4    1    0.68874351E-04 -0.51723772E-05
    1    2    0.60226700E-05 -0.31164587E-06
    2    2    0.15442852E-02  0.12801312E-07
    3    2    0.24090614E-04  0.13901722E-05
    4    2    0.43504691E-02 -0.23444801E-05
    1    3   -0.25711320E-03 -0.27094315E-06
    2    3   -0.72082788E-06  0.95241798E-06
    3    3    0.19116137E-02 -0.12811081E-07
    4    3    0.45427562E-05 -0.14014843E-04
    1    4   -0.26038216E-03  0.46920908E-05
    2    4   -0.20045059E-01 -0.13976982E-04
    3    4    0.62411782E-05 -0.13410070E-04
    4    4   -0.57673669E-02 -0.53541191E-08

    0    0   16
    1    1   -0.44072717E-03 -0.87814950E-08
    2    1    0.29715657E-04  0.33920414E-06
    3    1   -0.25710714E-03  0.29734196E-06
    4    1   -0.26067135E-03 -0.81234831E-05
    1    2    0.29771932E-04 -0.11403666E-05
    2    2    0.20368517E-02  0.46013549E-09
    3    2   -0.84861996E-06  0.91087062E-06
    4    2   -0.20044623E-01  0.14488425E-04
    1    3    0.42616658E-03  0.49929716E-06
    2    3   -0.31811309E-05 -0.20099993E-05
    3    3   -0.62292891E-03  0.82684243E-08
    4    3    0.16280311E-04  0.50513461E-05
    1    4   -0.10872413E-03  0.89221469E-05
    2    4   -0.82311273E-02 -0.64821580E-05
    3    4    0.15566264E-04  0.64542955E-05
    4    4    0.88525844E-03  0.34290520E-08

    0    0   17
    1    1   -0.11523806E-03 -0.54766503E-08
    2    1   -0.11784720E-04 -0.64078231E-06
    3    1    0.42617001E-03 -0.55914829E-06
    4    1   -0.10776854E-03  0.33705920E-05
    1    2   -0.11739717E-04 -0.90062136E-07
    2    2   -0.90176426E-03 -0.23610987E-08
    3    2   -0.29209033E-05 -0.18429345E-05
    4    2   -0.82322038E-02  0.52023944E-05
    1    3    0.18886316E-03  0.19896421E-06
    2    3   -0.15893679E-06 -0.69571483E-06
    3    3   -0.10393787E-03  0.97481926E-08
    4    3   -0.58845399E-05  0.13562131E-04
    1    4    0.22224470E-03 -0.21228750E-05
    2    4    0.17274871E-01  0.11893982E-04
    3    4   -0.75668195E-05  0.13343809E-04
    4    4    0.33532607E-02  0.10714954E-07

    0    0   18
    1    1   -0.50054815E-03 -0.45983779E-10
    2    1   -0.20792892E-04 -0.49824387E-06
    3    1    0.18886388E-03 -0.21814152E-06
    4    1    0.22276634E-03  0.88790054E-05
    1    2   -0.20796771E-04  0.55646230E-06
    2    2   -0.21876819E-02  0.30523433E-08
    3    2   -0.64895215E-07 -0.63282313E-06
    4    2    0.17274260E-01 -0.12631001E-04
    1    3    0.65708861E-03  0.82503426E-06
    2    3   -0.74240675E-05  0.11779007E-05
    3    3   -0.63352032E-03 -0.45251244E-08
    4    3   -0.10620946E-04 -0.21269681E-05
    1    4    0.14567408E-03 -0.91265538E-05
    2    4    0.11524571E-01  0.87355548E-05
    3    4   -0.10256143E-04 -0.37073056E-05
    4    4    0.23767070E-03 -0.45610998E-09

    0    0   19
    1    1   -0.11085313E-03  0.15284287E-07
    2    1    0.55157501E-05  0.89212236E-06
    3    1    0.65708467E-03 -0.78290301E-06
    4    1    0.14483995E-03 -0.17729464E-05
    1    2    0.54199072E-05  0.63426476E-06
    2    2    0.29649845E-03 -0.54034246E-08
    3    2   -0.76144038E-05  0.15663739E-05
    4    2    0.11525495E-01 -0.76243481E-05
    1    3   -0.66602678E-03 -0.79481765E-06
    2    3    0.65785419E-05  0.10169738E-05
    3    3   -0.16470530E-03 -0.82154041E-08
    4    3    0.20154643E-05 -0.13201010E-04
    1    4   -0.18298734E-03 -0.14965684E-07
    2    4   -0.14481866E-01 -0.98122316E-05
    3    4    0.36722707E-05 -0.13154107E-04
    4    4   -0.11008873E-02 -0.13926420E-07

    0    0   20
    1    1    0.92121676E-03 -0.73677180E-16
    2    1    0.16618252E-04  0.42821966E-06
    3    1   -0.66603045E-03  0.82017672E-06
    4    1   -0.18368658E-03 -0.91777553E-05
    1    2    0.16618252E-04 -0.42821966E-06
    2    2    0.22345519E-02  0.15284801E-15
    3    2    0.64594635E-05  0.65598081E-06
    4    2   -0.14481095E-01  0.10746515E-04
    1    3   -0.66603045E-03 -0.82017672E-06
    2    3    0.64594635E-05 -0.65598081E-06
    3    3    0.11967131E-02 -0.14848428E-15
    4    3    0.81230613E-05 -0.82760531E-06
    1    4   -0.18368658E-03  0.91777553E-05
    2    4   -0.14481095E-01 -0.10746515E-04
    3    4    0.81230613E-05  0.82760531E-06
    4    4   -0.58713354E-03 -0.36495665E-15

    0    0  -20
    1    1    0.49864565E+00  0.31624572E-14  0.50033438E+00 -0.46254598E-14  0.27061686E-15 -0.17235251E-16
    2    1    0.28368198E-03  0.67436695E-05  0.11001468E-02  0.20588869E-04 -0.70323242E-07 -0.15045227E-05
    3    1   -0.14132120E-03  0.74948162E-05 -0.19982902E-04 -0.12480329E-06  0.53441535E-04 -0.14159522E-06
    4    1   -0.34877904E-02 -0.79846006E-04 -0.15579402E-01 -0.27851737E-03  0.99430585E-03  0.29383800E-04
    1    2    0.28368198E-03 -0.67436695E-05  0.11001468E-02 -0.20588869E-04  0.70323242E-07 -0.15045227E-05
    2    2    0.50000688E+00  0.21140084E-14  0.25517494E-04  0.27255633E-14 -0.38857806E-15 -0.17235468E-16
    3    2   -0.18772622E-03  0.42709604E-05 -0.73202455E-03  0.14614297E-04  0.41047421E-04  0.32659554E-05
    4    2    0.36382846E-04 -0.12915327E-05  0.15756315E-03 -0.59574386E-05  0.39568924E-01 -0.28691351E-04
    1    3   -0.14132120E-03 -0.74948162E-05 -0.19982902E-04  0.12480329E-06 -0.53441535E-04 -0.14159522E-06
    2    3   -0.18772622E-03 -0.42709604E-05 -0.73202455E-03 -0.14614297E-04 -0.41047421E-04  0.32659554E-05
    3    3    0.12727305E-02  0.18625016E-14  0.99948719E+00 -0.71327990E-14  0.12004286E-14 -0.52627231E-16
    4    3    0.54961408E-02  0.13299731E-03  0.24499250E-01  0.46839621E-03  0.46075476E-04 -0.69112182E-04
    1    4   -0.34877904E-02  0.79846006E-04 -0.15579402E-01  0.27851737E-03 -0.99430585E-03  0.29383800E-04
    2    4    0.36382846E-04  0.12915327E-05  0.15756315E-03  0.59574386E-05 -0.39568924E-01 -0.28691351E-04
    3    4    0.54961408E-02 -0.13299731E-03  0.24499250E-01 -0.46839621E-03 -0.46075476E-04 -0.69112182E-04
    4    4    0.49991733E+00  0.39880695E-15  0.99923733E+00 -0.25369869E-14  0.34694470E-15 -0.52625912E-16

    0    0  -19
    1    1   -0.18032150E+00  0.72276517E+00 -0.34020143E+00  0.12724483E+00  0.14742151E-10 -0.13197230E-10
    2    1   -0.11086143E-03 -0.35761536E-05 -0.34605697E-03 -0.62941842E-05  0.73167292E-04  0.49499810E-05
    3    1   -0.14134977E-03  0.72932527E-05 -0.20053430E-04 -0.21576989E-05 -0.52962502E-04  0.35337854E-06
    4    1   -0.34875684E-02 -0.81487040E-04 -0.15579073E-01 -0.27859051E-03 -0.10020162E-02 -0.99319676E-05
    1    2   -0.11072141E-03  0.16720093E-05 -0.34607653E-03  0.66751856E-05  0.72712868E-04  0.16914555E-05
    2    2   -0.33007601E+00  0.55521274E+00 -0.73450381E-01 -0.72083843E+00 -0.53536524E-11 -0.61826327E-11
    3    2   -0.18775837E-03  0.49238960E-05 -0.73202423E-03  0.14572551E-04 -0.41736226E-04  0.51070075E-05
    4    2    0.36260376E-04  0.99350622E-06  0.15677171E-03  0.40358849E-05 -0.38428638E-01  0.26705036E-04
    1    3    0.87063073E-04  0.14401318E-04  0.34878158E-04 -0.31270667E-05 -0.14067949E-01 -0.17531387E-04
    2    3    0.33143782E-03  0.84200849E-05  0.11488041E-02  0.22908358E-04  0.10536181E-03 -0.49664210E-05
    3    3   -0.77654617E-01  0.16755296E+00 -0.91058185E+00 -0.97657123E+00  0.15157185E-10 -0.14856591E-10
    4    3    0.54520704E-03  0.15809913E-04  0.22691155E-02  0.43173548E-04  0.93591917E-03  0.14397863E-04
    1    4    0.28372567E-02 -0.67009438E-04  0.12855120E-01 -0.22948166E-03 -0.11239487E-02  0.11698399E-04
    2    4   -0.29846073E-04  0.12503646E-05 -0.13014095E-03  0.49590098E-05 -0.44477144E-01 -0.31051456E-04
    3    4    0.54514372E-03 -0.10542715E-04  0.22695361E-02 -0.43912924E-04  0.93581169E-03 -0.21042536E-04
    4    4    0.33366818E+00 -0.15254046E+01 -0.16024342E+00 -0.16036555E+01  0.23561551E-09 -0.51975329E-10

    0    0  -18
    1    1   -0.44322407E+00 -0.76512414E+00 -0.44860884E-02 -0.11491175E+00 -0.87918986E-11 -0.17126507E-09
    2    1   -0.18817906E-03 -0.40085404E-05 -0.78877567E-03 -0.14903458E-04 -0.13363606E-03 -0.38001840E-05
    3    1    0.87067733E-04 -0.14401160E-04  0.34895627E-04  0.15723137E-05 -0.14027643E-01  0.17176697E-04
    4    1    0.28377271E-02  0.64091102E-04  0.12855280E-01  0.22961163E-03 -0.11310056E-02 -0.31386487E-04
    1    2   -0.18823126E-03  0.49483438E-05 -0.78875202E-03  0.14595133E-04 -0.13362934E-03  0.25852553E-05
    2    2   -0.19425524E-01 -0.74065282E+00  0.23056081E+00  0.74999939E+00  0.47412213E-11  0.38314316E-10
    3    2    0.33139618E-03 -0.77868027E-05  0.11487982E-02 -0.22917722E-04  0.10611213E-03 -0.10579977E-04
    4    2   -0.29986238E-04  0.14086711E-05 -0.13128774E-03  0.67965174E-05 -0.43456676E-01  0.31319904E-04
    1    3    0.15687907E-03 -0.52495771E-05  0.13812990E-04  0.18819248E-05 -0.56715992E-02 -0.67844685E-05
    2    3   -0.80246955E-04 -0.22472085E-05 -0.67895317E-04 -0.13500371E-05  0.93082796E-04  0.43004257E-05
    3    3    0.15377609E+00 -0.24471825E-01  0.79688883E+00  0.97552776E+00 -0.10584016E-10 -0.17230611E-09
    4    3   -0.55402398E-02 -0.13341072E-03 -0.24639697E-01 -0.47111491E-03  0.12827102E-03  0.70601002E-04
    1    4    0.41889683E-02 -0.96910392E-04  0.18467244E-01 -0.32996980E-03  0.82004792E-03 -0.22764360E-04
    2    4   -0.42846773E-04 -0.10948520E-05 -0.18390190E-03 -0.52158617E-05  0.29681713E-01  0.21622695E-04
    3    4   -0.55401225E-02  0.13487810E-03 -0.24640175E-01  0.47073791E-03  0.85798609E-04  0.66156260E-04
    4    4   -0.14044272E+01  0.20539693E+01 -0.92823171E+00  0.22084527E+01  0.71572186E-10  0.16580874E-08

    0    0  -17
    1    1    0.72913971E+00  0.97822903E-01  0.23941731E+00 -0.21530937E-01 -0.55867561E-10  0.18555029E-09
    2    1    0.25091315E-03  0.64791209E-05  0.77221447E-03  0.14408452E-04  0.15068224E-04 -0.73940723E-05
    3    1    0.15692352E-03  0.54274465E-05  0.13907421E-04 -0.24468574E-06 -0.56003556E-02  0.67662679E-05
    4    1    0.41895011E-02  0.96675361E-04  0.18466521E-01  0.33033048E-03  0.80791222E-03  0.87500177E-05
    1    2    0.25084875E-03 -0.54075851E-05  0.77220806E-03 -0.14547524E-04  0.16237197E-04 -0.82267840E-05
    2    2    0.20536194E+00  0.47083934E+00 -0.38217076E+00 -0.48341324E-01  0.44211594E-10  0.13952849E-09
    3    2   -0.80223191E-04  0.16387069E-05 -0.67891015E-04  0.14150067E-05  0.91444019E-04 -0.19319977E-06
    4    2   -0.42679438E-04 -0.78754753E-06 -0.18365660E-03 -0.27523207E-05  0.34263385E-01 -0.23697491E-04
    1    3    0.35853827E-04 -0.10838711E-04 -0.64414564E-04  0.19674738E-05  0.27988664E-01  0.34552090E-04
    2    3   -0.24084262E-03 -0.62041532E-05 -0.84223133E-03 -0.16794883E-04 -0.25532171E-03 -0.41612445E-06
    3    3    0.17286263E-01 -0.37301658E+00 -0.90696768E+00  0.64000631E-01 -0.54446343E-10  0.22774947E-09
    4    3   -0.16260541E-02 -0.41279741E-04 -0.68018401E-02 -0.13025538E-03 -0.86341449E-03 -0.74656411E-05
    1    4   -0.22439881E-02  0.53276583E-04 -0.10272786E-01  0.18314034E-03  0.11644888E-02 -0.14296670E-04
    2    4    0.22950369E-04 -0.15231519E-05  0.10232645E-03 -0.59528260E-05  0.49495928E-01  0.34642089E-04
    3    4   -0.16256078E-02  0.37337649E-04 -0.68028277E-02  0.13040915E-03 -0.86753535E-03  0.29964533E-04
    4    4    0.11665674E+01 -0.14501713E+01  0.72125110E+00 -0.16771580E+01 -0.80504074E-09  0.69367587E-09

    0    0  -16
    1    1   -0.40427220E+00  0.65716357E+00 -0.15466117E+00  0.11225610E+00  0.94120696E-09  0.16101851E-08
    2    1   -0.36364214E-04 -0.14108453E-05  0.55982882E-04  0.12008341E-05  0.17794563E-03  0.92809334E-05
    3    1    0.35820982E-04  0.10545453E-04 -0.64529773E-04 -0.14320538E-05  0.27585333E-01 -0.33753635E-04
    4    1   -0.22434032E-02 -0.50436943E-04 -0.10273165E-01 -0.18319161E-03  0.12284082E-02  0.29691903E-04
    1    2   -0.36279276E-04  0.27931296E-06  0.55951480E-04 -0.80668627E-06  0.17772547E-03  0.90373998E-06
    2    2   -0.69431033E-06  0.24303635E-06  0.55901817E+00 -0.76942013E+00 -0.11712497E-08 -0.15118312E-08
    3    2   -0.24079993E-03  0.55746283E-05 -0.84220987E-03  0.16789322E-04 -0.25296722E-03  0.12639624E-04
    4    2    0.23237199E-04 -0.15543023E-05  0.10329564E-03 -0.74063165E-05  0.47035523E-01 -0.33634516E-04
    1    3   -0.18031029E-03  0.14916304E-04 -0.96862195E-05 -0.30690819E-05  0.18002623E-02  0.18965232E-05
    2    3    0.27652688E-03  0.69476244E-05  0.64524333E-03  0.12913045E-04 -0.34061680E-04 -0.70472535E-05
    3    3   -0.40502696E+00  0.65716401E+00  0.12135810E+01 -0.12449484E+01  0.88041647E-10  0.15639870E-08
    4    3    0.56432270E-02  0.13582082E-03  0.24978430E-01  0.47715845E-03 -0.33597787E-03 -0.69163304E-04
    1    4   -0.49090839E-02  0.11395970E-03 -0.21464157E-01  0.38336792E-03 -0.56692477E-03  0.16063903E-04
    2    4    0.49396298E-04  0.82134624E-06  0.21184864E-03  0.43127297E-05 -0.17517785E-01 -0.12968199E-04
    3    4    0.56438165E-02 -0.13807475E-03  0.24978870E-01 -0.47703503E-03 -0.14893524E-03 -0.55782049E-04
    4    4   -0.65459712E+00  0.47553022E+00 -0.25076042E+00  0.76944351E+00 -0.21192044E-09 -0.54688518E-08

    0    0  -15
    1    1   -0.14558764E+00 -0.85355311E+00 -0.20739674E+00  0.33633684E-06  0.92476488E-09  0.57987707E-09
    2    1   -0.18843730E-03 -0.44028133E-05 -0.53654077E-03 -0.10192633E-04 -0.11443066E-03  0.47954338E-05
    3    1   -0.18033522E-03 -0.14870336E-04 -0.97240685E-05  0.23896381E-05  0.16910651E-02 -0.23330000E-05
    4    1   -0.49088014E-02 -0.11324127E-03 -0.21463018E-01 -0.38345305E-03 -0.54784211E-03 -0.64786504E-05
    1    2   -0.18844174E-03  0.45083700E-05 -0.53649098E-03  0.99757372E-05 -0.11599680E-03  0.10122545E-04
    2    2   -0.50000439E+00 -0.29289337E+00 -0.85356599E+00  0.10606598E+01  0.52326600E-08 -0.29818131E-08
    3    2    0.27649013E-03 -0.64982521E-05  0.64522603E-03 -0.12955605E-04 -0.30678192E-04 -0.53398392E-05
    4    2    0.49317246E-04  0.58287837E-06  0.21156920E-03  0.14693790E-05 -0.29712662E-01  0.20478629E-04
    1    3   -0.23156146E-03 -0.19046717E-05  0.10951612E-03  0.62149141E-06 -0.31983981E-01 -0.39265059E-04
    2    3   -0.48415945E-04 -0.86007869E-06 -0.79560122E-04 -0.15839309E-05  0.29860291E-03  0.67721862E-05
    3    3    0.64455470E+00 -0.56066009E+00 -0.13529811E+01  0.15606592E+01  0.65138886E-09  0.50119680E-09
    4    3    0.26976540E-02  0.67590531E-04  0.11400172E-01  0.21760828E-03  0.73148391E-03 -0.26501973E-05
    1    4    0.16596239E-02 -0.39893020E-04  0.76446244E-02 -0.13602452E-03 -0.11417713E-02  0.18830463E-04
    2    4   -0.15521263E-04  0.18470887E-05 -0.71374064E-04  0.70391415E-05 -0.49518679E-01 -0.34720174E-04
    3    4    0.26978063E-02 -0.63629999E-04  0.11401954E-01 -0.21825096E-03  0.75334578E-03 -0.40519450E-04
    4    4    0.91416834E+00  0.54197166E-05  0.56025946E+00 -0.35354446E+00  0.83109910E-09 -0.16506976E-07

    0    0  -14
    1    1    0.28067779E+00  0.41651149E+00  0.59859902E+00 -0.27712656E+00  0.98006665E-10  0.97281875E-10
    2    1    0.23024871E-03  0.56009106E-05  0.57907786E-03  0.10815836E-04 -0.11300589E-03 -0.10418472E-04
    3    1   -0.23151658E-03  0.23699950E-05  0.10967540E-03 -0.44154299E-06 -0.31129515E-01  0.38303992E-04
    4    1    0.16592250E-02  0.35818570E-04  0.76458922E-02  0.13685693E-03 -0.13141610E-02 -0.27031301E-04
    1    2    0.23021899E-03 -0.53278121E-05  0.57910375E-03 -0.11007259E-04 -0.11284261E-03 -0.52037966E-05
    2    2    0.93164114E+00  0.21040382E+00  0.11816499E+01 -0.75000018E+00  0.11169901E-09 -0.70945361E-09
    3    2   -0.48472491E-04  0.15224292E-05 -0.79606276E-04  0.16204929E-05  0.29201105E-03 -0.84361336E-05
    4    2   -0.15823915E-04  0.18336803E-05 -0.72406586E-04  0.82704175E-05 -0.50400254E-01  0.35762416E-04
    1    3    0.25650098E-03 -0.12934641E-04 -0.80207953E-06  0.24139302E-05  0.47011652E-02  0.60583821E-05
    2    3   -0.21545180E-03 -0.53781739E-05 -0.42619661E-03 -0.85638757E-05 -0.57499217E-04  0.34852524E-05
    3    3   -0.40298377E+00  0.20610734E+00  0.99192188E+00 -0.79389310E+00  0.80452938E-10  0.12054012E-09
    4    3   -0.57381909E-02 -0.13596908E-03 -0.25299248E-01 -0.48415183E-03  0.57621120E-03  0.69720131E-04
    1    4    0.56273853E-02 -0.13091228E-03  0.24564956E-01 -0.43854744E-03  0.29668988E-03 -0.10433830E-04
    2    4   -0.56775672E-04 -0.41374934E-06 -0.24291562E-03 -0.33476702E-05  0.47404370E-02  0.39475839E-05
    3    4   -0.57387806E-02  0.14200947E-03 -0.25298728E-01  0.48267121E-03  0.23016198E-03  0.39919650E-04
    4    4   -0.84541367E+00  0.19676458E+00 -0.55089561E+00  0.60126328E+00  0.20071117E-09 -0.55014378E-08

    0    0  -13
    1    1    0.22654706E+00  0.18128522E+00 -0.77987892E+00  0.46706658E+00  0.14706946E-09 -0.13536558E-09
    2    1   -0.87751579E-04 -0.24474846E-05 -0.40020836E-03 -0.72623599E-05  0.13146646E-03 -0.42575614E-06
    3    1    0.25648390E-03  0.12745016E-04 -0.86457363E-06 -0.23790290E-05  0.46432831E-02 -0.52298994E-05
    4    1    0.56268120E-02  0.12837303E-03  0.24564266E-01  0.43928477E-03  0.25649244E-03 -0.35781845E-06
    1    2   -0.87711112E-04  0.17231702E-05 -0.40028320E-03  0.76614810E-05  0.13302732E-03 -0.63275751E-05
    2    2   -0.94848662E+00  0.11728632E+00 -0.11922026E+01  0.30521330E+00 -0.30734196E-10  0.61026060E-09
    3    2   -0.21540808E-03  0.50826935E-05 -0.42617481E-03  0.86063887E-05 -0.59379795E-04  0.61695783E-05
    4    2   -0.56709121E-04 -0.21239483E-06 -0.24256227E-03  0.21325493E-06  0.24741764E-01 -0.16954635E-04
    1    3    0.47945898E-03  0.15818581E-04 -0.17012035E-03 -0.25230600E-05  0.23041614E-01  0.28062225E-04
    2    3    0.35536924E-03  0.82661505E-05  0.10607362E-02  0.21205546E-04 -0.20039713E-03 -0.85136822E-05
    3    3   -0.22789500E+00  0.63999604E-01 -0.22557727E+00 -0.37301522E+00  0.65553202E-10 -0.13073453E-09
    4    3   -0.38319153E-02 -0.93818324E-04 -0.16366950E-01 -0.31290623E-03 -0.58740682E-03  0.16999513E-04
    1    4   -0.97543219E-03  0.24588979E-04 -0.45812071E-02  0.81127245E-04  0.10582297E-02 -0.20599851E-04
    2    4    0.66769242E-05 -0.21263460E-05  0.34991312E-04 -0.86172239E-05  0.44009838E-01  0.30879506E-04
    3    4   -0.38324474E-02  0.91829186E-04 -0.16368737E-01  0.31300616E-03 -0.64427226E-03  0.48658130E-04
    4    4   -0.70689060E-01 -0.49911790E+00 -0.29716311E+00 -0.94462137E+00 -0.14535885E-08 -0.99509731E-09

    0    0  -12
    1    1   -0.96240701E+00 -0.47552817E+00  0.71309863E+00 -0.29389206E+00 -0.31170389E-10  0.10537790E-10
    2    1   -0.20415565E-03 -0.41354440E-05 -0.50085610E-03 -0.96275308E-05  0.56932892E-05  0.58550359E-05
    3    1    0.47942930E-03 -0.15951846E-04 -0.17022521E-03  0.33538142E-05  0.22130305E-01 -0.27651250E-04
    4    1   -0.97535401E-03 -0.20229899E-04 -0.45830043E-02 -0.82163673E-04  0.14033686E-02  0.23802133E-04
    1    2   -0.20424697E-03  0.56005824E-05 -0.50086660E-03  0.93624579E-05  0.58813448E-05  0.56531461E-05
    2    2    0.49999450E+00 -0.36327153E+00  0.55900266E+00 -0.18163661E+00  0.13907389E-09  0.88242305E-09
    3    2    0.35543632E-03 -0.91300264E-05  0.10608002E-02 -0.21229481E-04 -0.19363715E-03  0.18890168E-05
    4    2    0.70027278E-05 -0.21163761E-05  0.36156902E-04 -0.91161472E-05  0.53756890E-01 -0.37868675E-04
    1    3   -0.41223715E-03 -0.43168663E-05  0.21160008E-04  0.78494647E-06 -0.41013923E-02 -0.49554661E-05
    2    3   -0.18120397E-03 -0.43892928E-05 -0.83250753E-03 -0.16527117E-04  0.71386528E-04  0.27831925E-05
    3    3    0.77138752E+00 -0.11225700E+00 -0.46328135E+00  0.10633140E+01 -0.29487726E-10  0.89114098E-11
    4    3    0.57426585E-02  0.13469389E-03  0.25349985E-01  0.48558581E-03 -0.81765479E-03 -0.71888540E-04
    1    4   -0.63808371E-02  0.14919561E-03 -0.27962576E-01  0.49893612E-03 -0.91246367E-04  0.86731141E-05
    2    4    0.65458694E-04  0.28040908E-07  0.27984796E-03  0.19198564E-05  0.67986374E-02  0.41547610E-05
    3    4    0.57428686E-02 -0.14380681E-03  0.25348451E-01 -0.48296896E-03 -0.28479542E-03 -0.25130919E-04
    4    4    0.28640214E+00  0.29388469E+00  0.44035067E+00  0.76942663E+00 -0.15798009E-08 -0.38442884E-08

    0    0  -11
    1    1    0.12988448E+01  0.46589377E+00 -0.56115574E+00 -0.28838088E+00 -0.54139321E-11  0.33163354E-10
    2    1    0.45196469E-03  0.10752747E-04  0.16335237E-02  0.30481554E-04 -0.35614090E-04 -0.11683586E-05
    3    1   -0.41219516E-03  0.44875185E-05  0.21289315E-04 -0.31666909E-06 -0.39609289E-02  0.46715505E-05
    4    1   -0.63804402E-02 -0.14538866E-03 -0.27962808E-01 -0.50013562E-03  0.29250147E-04  0.83859858E-05
    1    2    0.45196390E-03 -0.10724533E-04  0.16335655E-02 -0.30682389E-04 -0.35955755E-04  0.18237754E-06
    2    2    0.12065369E+00  0.29834076E+00  0.57115646E+00  0.36728564E+00  0.15299223E-10 -0.66122960E-08
    3    2   -0.18123698E-03  0.45459294E-05 -0.83250955E-03  0.16473252E-04  0.70651809E-04 -0.55114733E-06
    4    2    0.65419662E-04 -0.21458873E-06  0.27942084E-03 -0.19937751E-05 -0.19228860E-01  0.13113549E-04
    1    3   -0.75076837E-03 -0.18658319E-04  0.24418589E-03  0.21075406E-05 -0.76252434E-02 -0.91602466E-05
    2    3   -0.41136099E-03 -0.95076865E-05 -0.12766671E-02 -0.25596765E-04  0.31159116E-04  0.34043077E-05
    3    3   -0.83320402E+00  0.16755264E+00  0.67728840E+00 -0.97657138E+00 -0.94020841E-11  0.47697190E-10
    4    3    0.52004521E-02  0.12696997E-03  0.22370287E-01  0.42779582E-03  0.45094627E-03 -0.30839518E-04
    1    4    0.23970441E-04 -0.31431956E-05  0.48158382E-03 -0.75352355E-05 -0.89559230E-03  0.18356479E-04
    2    4    0.44866074E-05  0.25325976E-05  0.10791439E-04  0.10481727E-04 -0.32784553E-01 -0.22932434E-04
    3    4    0.52004055E-02 -0.12499504E-03  0.22371102E-01 -0.42761296E-03  0.57975491E-03 -0.52201620E-04
    4    4    0.52742652E+00  0.40736734E+00  0.44849905E+00 -0.86464486E-01  0.25947896E-08 -0.13781422E-07

    0    0  -10
    1    1   -0.99929693E+00 -0.50000037E+00  0.49987612E+00  0.99999865E+00  0.50568291E-11 -0.17279348E-10
    2    1   -0.17771685E-03 -0.57600536E-05 -0.73199644E-03 -0.13176356E-04  0.46545223E-04  0.14646138E-05
    3    1   -0.75078870E-03  0.18063865E-04  0.24413009E-03 -0.47401603E-05 -0.72923608E-02  0.96222070E-05
    4    1    0.23626522E-04 -0.24612530E-05  0.48275342E-03  0.90433278E-05 -0.14793319E-02 -0.24132874E-04
    1    2   -0.17751188E-03  0.25266275E-05 -0.73202944E-03  0.13892088E-04  0.45022776E-04 -0.61744329E-06
    2    2   -0.50000245E+00  0.62341029E-06 -0.15000111E+01 -0.49999781E+00 -0.29015930E-09 -0.27297955E-08
    3    2   -0.41140821E-03  0.10666090E-04 -0.12767073E-02  0.25591250E-04  0.30893507E-04  0.13391446E-05
    4    2    0.41457356E-05  0.25263704E-05  0.92576145E-05  0.10352545E-04 -0.57502751E-01  0.40359368E-04
    1    3    0.64387120E-03  0.32939429E-04 -0.50924342E-04 -0.47737200E-05 -0.77143901E-02 -0.10252798E-04
