naver=     100 wsit(ifre)=REAL(w(ifre)*CONJG(w(ifre)))
time=       1.00(fs).
  0.81815E-02  0.32176E-02  0.24883E+00  0.24466E+00  0.22725E+00  0.24237E+00  0.69901E-02
  0.27810E-02  0.89672E-03  0.49349E-02  0.24368E-02  0.71977E-03  0.42638E-04  0.15266E-02
  0.28502E-03  0.31046E-03  0.38761E-03  0.38301E-03  0.44403E-03  0.30728E-03  0.25569E-03
  0.22269E-03  0.24293E-03  0.29864E-03  0.97931E-04  0.87270E-04  0.12437E-04  0.11654E-03
  0.23124E-03  0.93593E-04  0.47869E-04  0.23606E-03  0.30859E-05  0.29503E-05  0.29702E-03
  0.28606E-03  0.91761E-04  0.69439E-04  0.17854E-03  0.17737E-03
time=       2.00(fs).
  0.12729E-01  0.75504E-02  0.25388E+00  0.24874E+00  0.20602E+00  0.23714E+00  0.12342E-01
  0.26432E-02  0.29422E-04  0.88781E-02  0.14090E-02  0.26318E-03  0.14401E-04  0.10548E-02
  0.35829E-03  0.51582E-03  0.48152E-03  0.52255E-03  0.66927E-03  0.56861E-03  0.43104E-03
  0.30105E-03  0.40485E-03  0.38616E-03  0.15226E-03  0.13183E-03  0.10908E-04  0.14102E-03
  0.27024E-03  0.12571E-03  0.58062E-04  0.26669E-03  0.45198E-05  0.36159E-05  0.44656E-03
  0.44091E-03  0.11436E-03  0.10540E-03  0.19904E-03  0.19744E-03
time=       3.00(fs).
  0.15264E-01  0.11015E-01  0.25995E+00  0.21983E+00  0.20661E+00  0.25174E+00  0.11958E-01
  0.20087E-02  0.44591E-03  0.83274E-02  0.24652E-02  0.31844E-03  0.44358E-04  0.16698E-02
  0.39195E-03  0.55753E-03  0.51465E-03  0.60312E-03  0.79527E-03  0.61820E-03  0.55530E-03
  0.42953E-03  0.53390E-03  0.42609E-03  0.19316E-03  0.17755E-03  0.12663E-04  0.15702E-03
  0.30961E-03  0.16295E-03  0.91689E-04  0.28585E-03  0.58609E-05  0.40162E-05  0.50509E-03
  0.40982E-03  0.15149E-03  0.92527E-04  0.18230E-03  0.18106E-03
time=       4.00(fs).
  0.16094E-01  0.10949E-01  0.27810E+00  0.20784E+00  0.22037E+00  0.23499E+00  0.10162E-01
  0.13047E-02  0.14909E-03  0.72886E-02  0.19498E-02  0.40358E-03  0.47495E-04  0.12445E-02
  0.45432E-03  0.51259E-03  0.44414E-03  0.61334E-03  0.80216E-03  0.68919E-03  0.73017E-03
  0.62069E-03  0.70814E-03  0.58170E-03  0.21789E-03  0.20502E-03  0.20990E-04  0.25687E-03
