naver=     100 wsit(ifre)=REAL(w(ifre)*CONJG(w(ifre)))
time=       1.00(fs).
  0.79697E-02  0.20682E-02  0.24481E+00  0.21577E+00  0.25298E+00  0.24736E+00  0.70672E-02
  0.97433E-03  0.14978E-02  0.62571E-02  0.32608E-02  0.24624E-03  0.17156E-03  0.25125E-02
  0.14851E-02  0.21829E-03  0.23769E-03  0.14001E-02  0.73155E-03  0.78853E-04  0.44787E-04
  0.68019E-03  0.43486E-03  0.12568E-03  0.24384E-04  0.30072E-03  0.20729E-03  0.73519E-05
  0.30067E-04  0.16800E-03  0.16239E-03  0.19007E-04  0.66001E-04  0.15651E-03  0.59988E-04
  0.21279E-27  0.66557E-04  0.43458E-04  0.12716E-03  0.16642E-03
time=       2.00(fs).
  0.10586E-01  0.53336E-02  0.25166E+00  0.24553E+00  0.20066E+00  0.24573E+00  0.13818E-01
  0.15193E-02  0.23736E-02  0.11482E-01  0.29102E-02  0.13617E-03  0.79546E-04  0.21127E-02
  0.67724E-03  0.58068E-04  0.11548E-03  0.70698E-03  0.62461E-03  0.34199E-04  0.13975E-03
  0.78520E-03  0.64698E-03  0.12758E-03  0.33368E-04  0.53785E-03  0.29892E-03  0.11597E-04
  0.67579E-04  0.25099E-03  0.20787E-03  0.19562E-04  0.41241E-04  0.21436E-03  0.59787E-04
  0.12185E-29  0.64975E-04  0.44247E-04  0.14066E-03  0.15183E-03
time=       3.00(fs).
  0.12445E-01  0.68237E-02  0.25553E+00  0.21460E+00  0.22829E+00  0.23305E+00  0.17952E-01
  0.32973E-02  0.29429E-02  0.13441E-01  0.19287E-02  0.27675E-03  0.14430E-03  0.19390E-02
  0.14151E-02  0.12587E-03  0.10229E-03  0.11333E-02  0.66156E-03  0.24106E-04  0.30676E-04
  0.55660E-03  0.61551E-03  0.11835E-03  0.32932E-04  0.54291E-03  0.44642E-03  0.25698E-04
  0.45395E-04  0.36695E-03  0.23556E-03  0.17472E-04  0.43848E-04  0.27493E-03  0.82494E-04
  0.20514E-29  0.77063E-04  0.53608E-04  0.15057E-03  0.16455E-03
time=       4.00(fs).
  0.13390E-01  0.85853E-02  0.25501E+00  0.23865E+00  0.19695E+00  0.23669E+00  0.20183E-01
  0.23211E-02  0.83462E-03  0.14016E-01  0.26475E-02  0.59289E-03  0.12666E-03  0.23906E-02
  0.11365E-02  0.10849E-03  0.85869E-04  0.10033E-02  0.73800E-03  0.35350E-04  0.15631E-04
  0.73251E-03  0.64164E-03  0.54201E-04  0.40602E-04  0.50195E-03  0.57614E-03  0.23343E-04
  0.83582E-04  0.48362E-03  0.27683E-03  0.20033E-04  0.61479E-04  0.36644E-03  0.10324E-03
  0.38514E-29  0.85469E-04  0.67146E-04  0.18336E-03  0.18779E-03
time=       5.00(fs).
  0.14994E-01  0.92980E-02  0.25895E+00  0.23375E+00  0.17024E+00  0.26518E+00  0.15837E-01
  0.29911E-02  0.44209E-03  0.12424E-01  0.34098E-02  0.31248E-03  0.10223E-03  0.30966E-02
  0.14861E-02  0.22519E-03  0.18550E-03  0.14121E-02  0.63136E-03  0.36178E-04  0.44149E-04
  0.70628E-03  0.70044E-03  0.41856E-04  0.42771E-04  0.58197E-03  0.60559E-03  0.24970E-04
  0.80658E-04  0.52382E-03  0.31963E-03  0.13924E-04  0.99180E-04  0.47775E-03  0.13360E-03
  0.97820E-28  0.11046E-03  0.75689E-04  0.20223E-03  0.21914E-03
time=       6.00(fs).
  0.16609E-01  0.96594E-02  0.26942E+00  0.21153E+00  0.20158E+00  0.24610E+00  0.15878E-01
  0.19104E-02  0.43379E-03  0.12885E-01  0.22227E-02  0.41721E-03  0.42874E-03  0.18473E-02
  0.14033E-02  0.16289E-03  0.17195E-03  0.11378E-02  0.82687E-03  0.24734E-04  0.39983E-04
  0.64275E-03  0.70355E-03  0.25704E-04  0.11977E-03  0.76466E-03  0.46600E-03  0.26283E-04
  0.17531E-03  0.55925E-03  0.32182E-03  0.27079E-04  0.14397E-03  0.51142E-03  0.13424E-03
  0.10121E-28  0.12206E-03  0.13324E-03  0.19866E-03  0.23564E-03
time=       7.00(fs).
  0.16657E-01  0.95759E-02  0.25906E+00  0.22239E+00  0.16808E+00  0.27111E+00  0.17264E-01
  0.10364E-02  0.71139E-03  0.14800E-01  0.35337E-02  0.38479E-03  0.20502E-03  0.38328E-02
