iaver=       1

 -0.12683E+00 -0.12683E+00 -0.13548E+00 -0.18345E+00 -0.18485E+00 -0.18485E+00 -0.18572E+00
 -0.22611E+00 -0.23553E+00 -0.23553E+00 -0.24337E+00 -0.27779E+00 -0.27863E+00 -0.27863E+00
 -0.27956E+00 -0.31129E+00 -0.31401E+00 -0.31401E+00 -0.31623E+00 -0.33749E+00 -0.34161E+00
 -0.34161E+00 -0.34852E+00 -0.36135E+00 -0.36135E+00 -0.36164E+00 -0.36584E+00 -0.37316E+00
 -0.37321E+00 -0.37321E+00 -0.37717E+00 -0.38002E+00 -0.38236E+00

     time=     164.00(fs). Energy of active surface:-0.51504E-01 RYD
 -0.54177E-02 -0.61846E-02 -0.51504E-01 -0.62220E-01 -0.62220E-01 -0.65949E-01 -0.12294E+00
 -0.12683E+00 -0.12683E+00 -0.13256E+00 -0.18063E+00 -0.18485E+00 -0.18485E+00 -0.19038E+00
 -0.22765E+00 -0.23553E+00 -0.23553E+00 -0.24221E+00 -0.27773E+00 -0.27863E+00 -0.27863E+00
 -0.27893E+00 -0.30936E+00 -0.31401E+00 -0.31401E+00 -0.31682E+00 -0.33530E+00 -0.34161E+00
 -0.34161E+00 -0.35009E+00 -0.36135E+00 -0.36135E+00 -0.36234E+00 -0.36581E+00 -0.37321E+00
 -0.37321E+00 -0.37328E+00 -0.37717E+00 -0.37955E+00 -0.38277E+00

     time=     165.00(fs). Energy of active surface:-0.49962E-01 RYD
 -0.26759E-02 -0.61846E-02 -0.49962E-01 -0.62220E-01 -0.62220E-01 -0.70457E-01 -0.12034E+00
 -0.12683E+00 -0.12683E+00 -0.12826E+00 -0.17856E+00 -0.18485E+00 -0.18485E+00 -0.19324E+00
 -0.22843E+00 -0.23553E+00 -0.23553E+00 -0.24053E+00 -0.27852E+00 -0.27863E+00 -0.27863E+00
 -0.27973E+00 -0.30858E+00 -0.31401E+00 -0.31401E+00 -0.31734E+00 -0.33378E+00 -0.34161E+00
 -0.34161E+00 -0.35149E+00 -0.36135E+00 -0.36135E+00 -0.36305E+00 -0.36569E+00 -0.37321E+00
 -0.37321E+00 -0.37352E+00 -0.37717E+00 -0.37912E+00 -0.38349E+00

     time=     166.00(fs). Energy of active surface:-0.49484E-01 RYD
 -0.84147E-03 -0.61846E-02 -0.49484E-01 -0.62220E-01 -0.62220E-01 -0.72805E-01 -0.12018E+00
 -0.12438E+00 -0.12683E+00 -0.12683E+00 -0.17795E+00 -0.18485E+00 -0.18485E+00 -0.19317E+00
 -0.22903E+00 -0.23553E+00 -0.23553E+00 -0.23727E+00 -0.27863E+00 -0.27863E+00 -0.27986E+00
 -0.28099E+00 -0.30868E+00 -0.31401E+00 -0.31401E+00 -0.31788E+00 -0.33314E+00 -0.34161E+00
 -0.34161E+00 -0.35245E+00 -0.36135E+00 -0.36135E+00 -0.36370E+00 -0.36545E+00 -0.37321E+00
 -0.37321E+00 -0.37357E+00 -0.37717E+00 -0.37856E+00 -0.38393E+00

     time=     167.00(fs). Energy of active surface:-0.48096E-01 RYD
 -0.15833E-03 -0.61846E-02 -0.48096E-01 -0.62220E-01 -0.62220E-01 -0.72923E-01 -0.12261E+00
 -0.12282E+00 -0.12683E+00 -0.12683E+00 -0.17798E+00 -0.18485E+00 -0.18485E+00 -0.19114E+00
 -0.22931E+00 -0.23306E+00 -0.23553E+00 -0.23553E+00 -0.27863E+00 -0.27863E+00 -0.28119E+00
 -0.28217E+00 -0.30944E+00 -0.31401E+00 -0.31401E+00 -0.31850E+00 -0.33321E+00 -0.34161E+00
 -0.34161E+00 -0.35307E+00 -0.36135E+00 -0.36135E+00 -0.36429E+00 -0.36508E+00 -0.37321E+00
 -0.37321E+00 -0.37352E+00 -0.37717E+00 -0.37789E+00 -0.38404E+00

     time=     168.00(fs). Energy of active surface:-0.47111E-01 RYD
 -0.10787E-02 -0.61846E-02 -0.47111E-01 -0.62220E-01 -0.62220E-01 -0.71619E-01 -0.12322E+00
 -0.12682E+00 -0.12683E+00 -0.12683E+00 -0.17848E+00 -0.18485E+00 -0.18485E+00 -0.18823E+00
 -0.22951E+00 -0.23019E+00 -0.23553E+00 -0.23553E+00 -0.27863E+00 -0.27863E+00 -0.28154E+00
 -0.28259E+00 -0.31087E+00 -0.31401E+00 -0.31401E+00 -0.31876E+00 -0.33403E+00 -0.34161E+00
 -0.34161E+00 -0.35283E+00 -0.36135E+00 -0.36135E+00 -0.36435E+00 -0.36456E+00 -0.37321E+00
 -0.37321E+00 -0.37328E+00 -0.37717E+00 -0.37723E+00 -0.38369E+00

     time=     169.00(fs). Energy of active surface:-0.47689E-01 RYD
 -0.37302E-02 -0.61846E-02 -0.47689E-01 -0.62220E-01 -0.62220E-01 -0.69522E-01 -0.12390E+00
 -0.12683E+00 -0.12683E+00 -0.13110E+00 -0.17994E+00 -0.18485E+00 -0.18485E+00 -0.18545E+00
 -0.22807E+00 -0.23142E+00 -0.23553E+00 -0.23553E+00 -0.27863E+00 -0.27863E+00 -0.28080E+00
 -0.28232E+00 -0.31228E+00 -0.31401E+00 -0.31401E+00 -0.31849E+00 -0.33521E+00 -0.34161E+00
 -0.34161E+00 -0.35186E+00 -0.36135E+00 -0.36135E+00 -0.36363E+00 -0.36440E+00 -0.37289E+00
 -0.37321E+00 -0.37321E+00 -0.37671E+00 -0.37717E+00 -0.38310E+00

     time=     170.00(fs). Energy of active surface:-0.49362E-01 RYD
 -0.61846E-02 -0.70194E-02 -0.49362E-01 -0.62220E-01 -0.62220E-01 -0.68456E-01 -0.12422E+00
 -0.12683E+00 -0.12683E+00 -0.13318E+00 -0.18304E+00 -0.18328E+00 -0.18485E+00 -0.18485E+00
 -0.22712E+00 -0.23511E+00 -0.23553E+00 -0.23553E+00 -0.27863E+00 -0.27863E+00 -0.27941E+00
 -0.28205E+00 -0.31303E+00 -0.31401E+00 -0.31401E+00 -0.31759E+00 -0.33666E+00 -0.34161E+00
 -0.34161E+00 -0.35001E+00 -0.36135E+00 -0.36135E+00 -0.36272E+00 -0.36392E+00 -0.37243E+00
 -0.37321E+00 -0.37321E+00 -0.37633E+00 -0.37717E+00 -0.38239E+00

     time=     171.00(fs). Energy of active surface:-0.53348E-01 RYD
 -0.61846E-02 -0.10144E-01 -0.53348E-01 -0.62220E-01 -0.62220E-01 -0.67177E-01 -0.12413E+00
 -0.12683E+00 -0.12683E+00 -0.13179E+00 -0.18204E+00 -0.18485E+00 -0.18485E+00 -0.18644E+00
 -0.22751E+00 -0.23553E+00 -0.23553E+00 -0.23922E+00 -0.27826E+00 -0.27863E+00 -0.27863E+00
 -0.28185E+00 -0.31318E+00 -0.31401E+00 -0.31401E+00 -0.31636E+00 -0.33824E+00 -0.34161E+00
 -0.34161E+00 -0.34775E+00 -0.36135E+00 -0.36135E+00 -0.36200E+00 -0.36324E+00 -0.37217E+00
 -0.37321E+00 -0.37321E+00 -0.37602E+00 -0.37717E+00 -0.38186E+00

     time=     172.00(fs). Energy of active surface:-0.59137E-01 RYD
 -0.61846E-02 -0.12808E-01 -0.59137E-01 -0.62220E-01 -0.62220E-01 -0.65313E-01 -0.12306E+00
 -0.12683E+00 -0.12683E+00 -0.12948E+00 -0.18109E+00 -0.18485E+00 -0.18485E+00 -0.18971E+00
 -0.22927E+00 -0.23553E+00 -0.23553E+00 -0.24161E+00 -0.27713E+00 -0.27863E+00 -0.27863E+00
 -0.28199E+00 -0.31376E+00 -0.31401E+00 -0.31401E+00 -0.31484E+00 -0.33990E+00 -0.34161E+00
 -0.34161E+00 -0.34548E+00 -0.36135E+00 -0.36135E+00 -0.36169E+00 -0.36253E+00 -0.37216E+00
 -0.37321E+00 -0.37321E+00 -0.37583E+00 -0.37717E+00 -0.38176E+00

     time=     173.00(fs). Energy of active surface:-0.64176E-01 RYD
 -0.61846E-02 -0.14655E-01 -0.62220E-01 -0.62220E-01 -0.62763E-01 -0.64176E-01 -0.12352E+00
 -0.12627E+00 -0.12683E+00 -0.12683E+00 -0.18003E+00 -0.18485E+00 -0.18485E+00 -0.19194E+00
 -0.23084E+00 -0.23553E+00 -0.23553E+00 -0.24184E+00 -0.27657E+00 -0.27863E+00 -0.27863E+00
 -0.28237E+00 -0.31372E+00 -0.31401E+00 -0.31401E+00 -0.31498E+00 -0.34150E+00 -0.34161E+00
 -0.34161E+00 -0.34388E+00 -0.36135E+00 -0.36135E+00 -0.36184E+00 -0.36199E+00 -0.37253E+00
 -0.37321E+00 -0.37321E+00 -0.37575E+00 -0.37717E+00 -0.38212E+00

     time=     174.00(fs). Energy of active surface:-0.67257E-01 RYD
 -0.61846E-02 -0.15499E-01 -0.60033E-01 -0.62220E-01 -0.62220E-01 -0.67257E-01 -0.12333E+00
 -0.12552E+00 -0.12683E+00 -0.12683E+00 -0.17928E+00 -0.18485E+00 -0.18485E+00 -0.19190E+00
 -0.23107E+00 -0.23553E+00 -0.23553E+00 -0.23949E+00 -0.27702E+00 -0.27863E+00 -0.27863E+00
 -0.28332E+00 -0.31346E+00 -0.31401E+00 -0.31401E+00 -0.31660E+00 -0.34161E+00 -0.34161E+00
 -0.34293E+00 -0.34333E+00 -0.36135E+00 -0.36135E+00 -0.36160E+00 -0.36243E+00 -0.37309E+00
 -0.37321E+00 -0.37321E+00 -0.37583E+00 -0.37717E+00 -0.38303E+00

     time=     175.00(fs). Energy of active surface:-0.68681E-01 RYD
 -0.61846E-02 -0.15571E-01 -0.57652E-01 -0.62220E-01 -0.62220E-01 -0.68681E-01 -0.12206E+00
 -0.12683E+00 -0.12683E+00 -0.12776E+00 -0.17887E+00 -0.18485E+00 -0.18485E+00 -0.19001E+00
 -0.23129E+00 -0.23534E+00 -0.23553E+00 -0.23553E+00 -0.27751E+00 -0.27863E+00 -0.27863E+00
 -0.28427E+00 -0.31378E+00 -0.31401E+00 -0.31401E+00 -0.31819E+00 -0.34161E+00 -0.34161E+00
 -0.34279E+00 -0.34469E+00 -0.36135E+00 -0.36135E+00 -0.36152E+00 -0.36302E+00 -0.37321E+00
 -0.37321E+00 -0.37367E+00 -0.37587E+00 -0.37717E+00 -0.38409E+00

     time=     176.00(fs). Energy of active surface:-0.68931E-01 RYD
 -0.61846E-02 -0.15039E-01 -0.55823E-01 -0.62220E-01 -0.62220E-01 -0.68931E-01 -0.12146E+00
 -0.12683E+00 -0.12683E+00 -0.12999E+00 -0.18005E+00 -0.18485E+00 -0.18485E+00 -0.18659E+00
 -0.23112E+00 -0.23228E+00 -0.23553E+00 -0.23553E+00 -0.27788E+00 -0.27863E+00 -0.27863E+00
 -0.28464E+00 -0.31395E+00 -0.31401E+00 -0.31401E+00 -0.31967E+00 -0.34161E+00 -0.34161E+00
 -0.34241E+00 -0.34580E+00 -0.36135E+00 -0.36135E+00 -0.36142E+00 -0.36332E+00 -0.37321E+00
 -0.37321E+00 -0.37419E+00 -0.37584E+00 -0.37717E+00 -0.38500E+00

     time=     177.00(fs). Energy of active surface:-0.67464E-01 RYD
 -0.61846E-02 -0.14635E-01 -0.55584E-01 -0.62220E-01 -0.62220E-01 -0.67464E-01 -0.12114E+00
 -0.12683E+00 -0.12683E+00 -0.13174E+00 -0.18225E+00 -0.18322E+00 -0.18485E+00 -0.18485E+00
 -0.23101E+00 -0.23140E+00 -0.23553E+00 -0.23553E+00 -0.27823E+00 -0.27863E+00 -0.27863E+00
 -0.28403E+00 -0.31370E+00 -0.31401E+00 -0.31401E+00 -0.32031E+00 -0.34161E+00 -0.34161E+00
 -0.34178E+00 -0.34641E+00 -0.36121E+00 -0.36135E+00 -0.36135E+00 -0.36305E+00 -0.37321E+00
 -0.37321E+00 -0.37455E+00 -0.37583E+00 -0.37717E+00 -0.38548E+00

     time=     178.00(fs). Energy of active surface:-0.65480E-01 RYD
 -0.61846E-02 -0.13913E-01 -0.56552E-01 -0.62220E-01 -0.62220E-01 -0.65480E-01 -0.12176E+00
 -0.12683E+00 -0.12683E+00 -0.13193E+00 -0.18091E+00 -0.18485E+00 -0.18485E+00 -0.18493E+00
 -0.23114E+00 -0.23238E+00 -0.23553E+00 -0.23553E+00 -0.27832E+00 -0.27863E+00 -0.27863E+00
 -0.28273E+00 -0.31314E+00 -0.31401E+00 -0.31401E+00 -0.32008E+00 -0.34075E+00 -0.34161E+00
 -0.34161E+00 -0.34673E+00 -0.36097E+00 -0.36135E+00 -0.36135E+00 -0.36241E+00 -0.37321E+00
 -0.37321E+00 -0.37475E+00 -0.37584E+00 -0.37717E+00 -0.38558E+00

     time=     179.00(fs). Energy of active surface:-0.63236E-01 RYD
 -0.61846E-02 -0.13706E-01 -0.59382E-01 -0.62220E-01 -0.62220E-01 -0.63236E-01 -0.12248E+00
 -0.12683E+00 -0.12683E+00 -0.13087E+00 -0.17914E+00 -0.18485E+00 -0.18485E+00 -0.18856E+00
 -0.23206E+00 -0.23426E+00 -0.23553E+00 -0.23553E+00 -0.27841E+00 -0.27863E+00 -0.27863E+00
 -0.28057E+00 -0.31262E+00 -0.31401E+00 -0.31401E+00 -0.31918E+00 -0.33939E+00 -0.34161E+00
 -0.34161E+00 -0.34678E+00 -0.36080E+00 -0.36135E+00 -0.36135E+00 -0.36152E+00 -0.37321E+00
 -0.37321E+00 -0.37490E+00 -0.37589E+00 -0.37717E+00 -0.38524E+00

     time=     180.00(fs). Energy of active surface:-0.62220E-01 RYD
 -0.61846E-02 -0.12224E-01 -0.61173E-01 -0.62220E-01 -0.62220E-01 -0.62591E-01 -0.12297E+00
 -0.12683E+00 -0.12683E+00 -0.12963E+00 -0.17822E+00 -0.18485E+00 -0.18485E+00 -0.19151E+00
 -0.23326E+00 -0.23553E+00 -0.23553E+00 -0.23605E+00 -0.27802E+00 -0.27863E+00 -0.27863E+00
 -0.27900E+00 -0.31179E+00 -0.31401E+00 -0.31401E+00 -0.31809E+00 -0.33794E+00 -0.34161E+00
 -0.34161E+00 -0.34673E+00 -0.36049E+00 -0.36076E+00 -0.36135E+00 -0.36135E+00 -0.37321E+00
 -0.37321E+00 -0.37505E+00 -0.37599E+00 -0.37717E+00 -0.38475E+00

     time=     181.00(fs). Energy of active surface:-0.62220E-01 RYD
 -0.61846E-02 -0.97416E-02 -0.59510E-01 -0.62220E-01 -0.62220E-01 -0.65448E-01 -0.12331E+00
 -0.12683E+00 -0.12683E+00 -0.12859E+00 -0.17789E+00 -0.18485E+00 -0.18485E+00 -0.19277E+00
 -0.23476E+00 -0.23553E+00 -0.23553E+00 -0.23641E+00 -0.27577E+00 -0.27863E+00 -0.27863E+00
 -0.28020E+00 -0.31095E+00 -0.31401E+00 -0.31401E+00 -0.31735E+00 -0.33684E+00 -0.34161E+00
 -0.34161E+00 -0.34679E+00 -0.35989E+00 -0.36068E+00 -0.36135E+00 -0.36135E+00 -0.37321E+00
 -0.37321E+00 -0.37521E+00 -0.37613E+00 -0.37717E+00 -0.38438E+00

     time=     182.00(fs). Energy of active surface:-0.62220E-01 RYD
 -0.61846E-02 -0.78698E-02 -0.58582E-01 -0.62220E-01 -0.62220E-01 -0.67241E-01 -0.12324E+00
 -0.12683E+00 -0.12683E+00 -0.12822E+00 -0.17834E+00 -0.18485E+00 -0.18485E+00 -0.19107E+00
 -0.23507E+00 -0.23553E+00 -0.23553E+00 -0.23563E+00 -0.27408E+00 -0.27863E+00 -0.27863E+00
 -0.28249E+00 -0.31080E+00 -0.31401E+00 -0.31401E+00 -0.31716E+00 -0.33620E+00 -0.34161E+00
 -0.34161E+00 -0.34722E+00 -0.35980E+00 -0.36090E+00 -0.36135E+00 -0.36135E+00 -0.37321E+00
 -0.37321E+00 -0.37537E+00 -0.37633E+00 -0.37717E+00 -0.38418E+00

     time=     183.00(fs). Energy of active surface:-0.62220E-01 RYD
 -0.61846E-02 -0.67812E-02 -0.57195E-01 -0.62220E-01 -0.62220E-01 -0.68593E-01 -0.12239E+00
 -0.12683E+00 -0.12683E+00 -0.12867E+00 -0.17940E+00 -0.18485E+00 -0.18485E+00 -0.18782E+00
 -0.23290E+00 -0.23531E+00 -0.23553E+00 -0.23553E+00 -0.27315E+00 -0.27863E+00 -0.27863E+00
 -0.28534E+00 -0.31145E+00 -0.31401E+00 -0.31401E+00 -0.31756E+00 -0.33614E+00 -0.34161E+00
 -0.34161E+00 -0.34782E+00 -0.36018E+00 -0.36133E+00 -0.36135E+00 -0.36135E+00 -0.37321E+00
 -0.37321E+00 -0.37556E+00 -0.37654E+00 -0.37717E+00 -0.38412E+00

     time=     184.00(fs). Energy of active surface:-0.62220E-01 RYD
 -0.60433E-02 -0.61846E-02 -0.55368E-01 -0.62220E-01 -0.62220E-01 -0.69743E-01 -0.12179E+00
 -0.12683E+00 -0.12683E+00 -0.12923E+00 -0.18113E+00 -0.18396E+00 -0.18485E+00 -0.18485E+00
 -0.23105E+00 -0.23395E+00 -0.23553E+00 -0.23553E+00 -0.27245E+00 -0.27863E+00 -0.27863E+00
 -0.28778E+00 -0.31277E+00 -0.31401E+00 -0.31401E+00 -0.31832E+00 -0.33657E+00 -0.34161E+00
 -0.34161E+00 -0.34836E+00 -0.36079E+00 -0.36135E+00 -0.36135E+00 -0.36194E+00 -0.37321E+00
 -0.37321E+00 -0.37570E+00 -0.37678E+00 -0.37717E+00 -0.38401E+00

     time=     185.00(fs). Energy of active surface:-0.62220E-01 RYD
 -0.61846E-02 -0.70453E-02 -0.53974E-01 -0.62220E-01 -0.62220E-01 -0.70744E-01 -0.12218E+00
 -0.12683E+00 -0.12683E+00 -0.12887E+00 -0.18026E+00 -0.18386E+00 -0.18485E+00 -0.18485E+00
 -0.23077E+00 -0.23277E+00 -0.23553E+00 -0.23553E+00 -0.27226E+00 -0.27863E+00 -0.27863E+00
 -0.28869E+00 -0.31400E+00 -0.31401E+00 -0.31401E+00 -0.31882E+00 -0.33739E+00 -0.34161E+00
 -0.34161E+00 -0.34833E+00 -0.36108E+00 -0.36135E+00 -0.36135E+00 -0.36243E+00 -0.37321E+00
 -0.37321E+00 -0.37569E+00 -0.37702E+00 -0.37717E+00 -0.38373E+00

     time=     186.00(fs). Energy of active surface:-0.62220E-01 RYD
 -0.61846E-02 -0.95992E-02 -0.52891E-01 -0.62220E-01 -0.62220E-01 -0.71298E-01 -0.12272E+00
 -0.12683E+00 -0.12683E+00 -0.12830E+00 -0.17754E+00 -0.18485E+00 -0.18485E+00 -0.18740E+00
 -0.23178E+00 -0.23269E+00 -0.23553E+00 -0.23553E+00 -0.27278E+00 -0.27863E+00 -0.27863E+00
 -0.28813E+00 -0.31401E+00 -0.31401E+00 -0.31481E+00 -0.31855E+00 -0.33834E+00 -0.34161E+00
 -0.34161E+00 -0.34756E+00 -0.36103E+00 -0.36135E+00 -0.36135E+00 -0.36260E+00 -0.37321E+00
 -0.37321E+00 -0.37535E+00 -0.37717E+00 -0.37719E+00 -0.38329E+00

     time=     187.00(fs). Energy of active surface:-0.62220E-01 RYD
 -0.61846E-02 -0.12539E-01 -0.52449E-01 -0.62220E-01 -0.62220E-01 -0.71694E-01 -0.12338E+00
 -0.12683E+00 -0.12683E+00 -0.12761E+00 -0.17662E+00 -0.18485E+00 -0.18485E+00 -0.19036E+00
 -0.23278E+00 -0.23362E+00 -0.23553E+00 -0.23553E+00 -0.27357E+00 -0.27863E+00 -0.27863E+00
 -0.28646E+00 -0.31401E+00 -0.31401E+00 -0.31532E+00 -0.31776E+00 -0.33939E+00 -0.34161E+00
 -0.34161E+00 -0.34630E+00 -0.36089E+00 -0.36135E+00 -0.36135E+00 -0.36247E+00 -0.37321E+00
 -0.37321E+00 -0.37473E+00 -0.37717E+00 -0.37736E+00 -0.38290E+00

     time=     188.00(fs). Energy of active surface:-0.62220E-01 RYD
 -0.61846E-02 -0.16305E-01 -0.54278E-01 -0.62220E-01 -0.62220E-01 -0.71350E-01 -0.12398E+00
 -0.12683E+00 -0.12683E+00 -0.12713E+00 -0.17697E+00 -0.18485E+00 -0.18485E+00 -0.19232E+00
 -0.23355E+00 -0.23553E+00 -0.23553E+00 -0.23593E+00 -0.27451E+00 -0.27863E+00 -0.27863E+00
 -0.28401E+00 -0.31401E+00 -0.31401E+00 -0.31533E+00 -0.31680E+00 -0.34064E+00 -0.34161E+00
 -0.34161E+00 -0.34465E+00 -0.36076E+00 -0.36135E+00 -0.36135E+00 -0.36229E+00 -0.37321E+00
 -0.37321E+00 -0.37400E+00 -0.37717E+00 -0.37755E+00 -0.38266E+00

     time=     189.00(fs). Energy of active surface:-0.62220E-01 RYD
 -0.61846E-02 -0.19321E-01 -0.58240E-01 -0.62220E-01 -0.62220E-01 -0.69957E-01 -0.12528E+00
 -0.12619E+00 -0.12683E+00 -0.12683E+00 -0.17773E+00 -0.18485E+00 -0.18485E+00 -0.19266E+00
 -0.23452E+00 -0.23553E+00 -0.23553E+00 -0.23755E+00 -0.27635E+00 -0.27863E+00 -0.27863E+00
 -0.28073E+00 -0.31401E+00 -0.31401E+00 -0.31549E+00 -0.31565E+00 -0.34161E+00 -0.34161E+00
 -0.34213E+00 -0.34290E+00 -0.36086E+00 -0.36135E+00 -0.36135E+00 -0.36216E+00 -0.37321E+00
 -0.37321E+00 -0.37327E+00 -0.37717E+00 -0.37776E+00 -0.38256E+00

     time=     190.00(fs). Energy of active surface:-0.63059E-01 RYD
 -0.61846E-02 -0.21607E-01 -0.62220E-01 -0.62220E-01 -0.63059E-01 -0.67507E-01 -0.12456E+00
 -0.12683E+00 -0.12683E+00 -0.12759E+00 -0.17855E+00 -0.18485E+00 -0.18485E+00 -0.19103E+00
 -0.23400E+00 -0.23553E+00 -0.23553E+00 -0.23842E+00 -0.27722E+00 -0.27863E+00 -0.27863E+00
 -0.28003E+00 -0.31401E+00 -0.31401E+00 -0.31442E+00 -0.31652E+00 -0.34138E+00 -0.34161E+00
 -0.34161E+00 -0.34390E+00 -0.36135E+00 -0.36135E+00 -0.36148E+00 -0.36220E+00 -0.37280E+00
 -0.37321E+00 -0.37321E+00 -0.37717E+00 -0.37806E+00 -0.38275E+00

     time=     191.00(fs). Energy of active surface:-0.64464E-01 RYD
 -0.61846E-02 -0.22697E-01 -0.62220E-01 -0.62220E-01 -0.64464E-01 -0.66817E-01 -0.12264E+00
 -0.12683E+00 -0.12683E+00 -0.12986E+00 -0.17849E+00 -0.18485E+00 -0.18485E+00 -0.18915E+00
 -0.23219E+00 -0.23553E+00 -0.23553E+00 -0.23796E+00 -0.27469E+00 -0.27863E+00 -0.27863E+00
 -0.28434E+00 -0.31390E+00 -0.31401E+00 -0.31401E+00 -0.31774E+00 -0.34038E+00 -0.34161E+00
 -0.34161E+00 -0.34575E+00 -0.36135E+00 -0.36135E+00 -0.36197E+00 -0.36293E+00 -0.37258E+00
 -0.37321E+00 -0.37321E+00 -0.37717E+00 -0.37844E+00 -0.38336E+00

     time=     192.00(fs). Energy of active surface:-0.60936E-01 RYD
 -0.61846E-02 -0.22620E-01 -0.60936E-01 -0.62220E-01 -0.62220E-01 -0.69517E-01 -0.12061E+00
 -0.12683E+00 -0.12683E+00 -0.13160E+00 -0.17860E+00 -0.18485E+00 -0.18485E+00 -0.18719E+00
 -0.23026E+00 -0.23553E+00 -0.23553E+00 -0.23647E+00 -0.27302E+00 -0.27863E+00 -0.27863E+00
 -0.28842E+00 -0.31387E+00 -0.31401E+00 -0.31401E+00 -0.31874E+00 -0.33956E+00 -0.34161E+00
 -0.34161E+00 -0.34746E+00 -0.36135E+00 -0.36135E+00 -0.36209E+00 -0.36422E+00 -0.37243E+00
 -0.37321E+00 -0.37321E+00 -0.37717E+00 -0.37898E+00 -0.38436E+00

     time=     193.00(fs). Energy of active surface:-0.56214E-01 RYD
 -0.61846E-02 -0.21591E-01 -0.56214E-01 -0.62220E-01 -0.62220E-01 -0.71856E-01 -0.11835E+00
 -0.12683E+00 -0.12683E+00 -0.13280E+00 -0.18091E+00 -0.18485E+00 -0.18485E+00 -0.18495E+00
 -0.22937E+00 -0.23442E+00 -0.23553E+00 -0.23553E+00 -0.27146E+00 -0.27863E+00 -0.27863E+00
 -0.29110E+00 -0.31383E+00 -0.31401E+00 -0.31401E+00 -0.31954E+00 -0.33878E+00 -0.34161E+00
 -0.34161E+00 -0.34877E+00 -0.36135E+00 -0.36135E+00 -0.36214E+00 -0.36530E+00 -0.37223E+00
 -0.37321E+00 -0.37321E+00 -0.37717E+00 -0.37960E+00 -0.38549E+00

     time=     194.00(fs). Energy of active surface:-0.52054E-01 RYD
 -0.61846E-02 -0.19171E-01 -0.52054E-01 -0.62220E-01 -0.62220E-01 -0.73373E-01 -0.11648E+00
 -0.12683E+00 -0.12683E+00 -0.13227E+00 -0.18350E+00 -0.18482E+00 -0.18485E+00 -0.18485E+00
 -0.22977E+00 -0.23262E+00 -0.23553E+00 -0.23553E+00 -0.27068E+00 -0.27863E+00 -0.27863E+00
 -0.29189E+00 -0.31396E+00 -0.31401E+00 -0.31401E+00 -0.31960E+00 -0.33794E+00 -0.34161E+00
 -0.34161E+00 -0.34957E+00 -0.36135E+00 -0.36135E+00 -0.36212E+00 -0.36607E+00 -0.37193E+00
 -0.37321E+00 -0.37321E+00 -0.37717E+00 -0.38013E+00 -0.38653E+00

     time=     195.00(fs). Energy of active surface:-0.49683E-01 RYD
 -0.61846E-02 -0.15962E-01 -0.49683E-01 -0.62220E-01 -0.62220E-01 -0.73021E-01 -0.11443E+00
 -0.12683E+00 -0.12683E+00 -0.13059E+00 -0.18384E+00 -0.18485E+00 -0.18485E+00 -0.18890E+00
 -0.23107E+00 -0.23253E+00 -0.23553E+00 -0.23553E+00 -0.27078E+00 -0.27863E+00 -0.27863E+00
 -0.29084E+00 -0.31371E+00 -0.31401E+00 -0.31401E+00 -0.31896E+00 -0.33693E+00 -0.34161E+00
 -0.34161E+00 -0.34995E+00 -0.36135E+00 -0.36135E+00 -0.36203E+00 -0.36641E+00 -0.37150E+00
 -0.37321E+00 -0.37321E+00 -0.37717E+00 -0.38036E+00 -0.38722E+00

     time=     196.00(fs). Energy of active surface:-0.48121E-01 RYD
 -0.61846E-02 -0.11763E-01 -0.48121E-01 -0.62220E-01 -0.62220E-01 -0.72648E-01 -0.11411E+00
 -0.12683E+00 -0.12683E+00 -0.12859E+00 -0.18401E+00 -0.18485E+00 -0.18485E+00 -0.19167E+00
 -0.23234E+00 -0.23367E+00 -0.23553E+00 -0.23553E+00 -0.27178E+00 -0.27863E+00 -0.27863E+00
 -0.28837E+00 -0.31346E+00 -0.31401E+00 -0.31401E+00 -0.31743E+00 -0.33573E+00 -0.34161E+00
 -0.34161E+00 -0.35004E+00 -0.36135E+00 -0.36135E+00 -0.36184E+00 -0.36633E+00 -0.37093E+00
 -0.37321E+00 -0.37321E+00 -0.37717E+00 -0.38027E+00 -0.38748E+00

     time=     197.00(fs). Energy of active surface:-0.47641E-01 RYD
 -0.61846E-02 -0.76739E-02 -0.47641E-01 -0.62220E-01 -0.62220E-01 -0.72799E-01 -0.11596E+00
 -0.12683E+00 -0.12683E+00 -0.12813E+00 -0.18293E+00 -0.18485E+00 -0.18485E+00 -0.19184E+00
 -0.23234E+00 -0.23553E+00 -0.23553E+00 -0.23588E+00 -0.27341E+00 -0.27863E+00 -0.27863E+00
 -0.28487E+00 -0.31354E+00 -0.31401E+00 -0.31401E+00 -0.31540E+00 -0.33481E+00 -0.34161E+00
 -0.34161E+00 -0.34972E+00 -0.36135E+00 -0.36135E+00 -0.36159E+00 -0.36584E+00 -0.37032E+00
 -0.37321E+00 -0.37321E+00 -0.37717E+00 -0.38003E+00 -0.38733E+00

     time=     198.00(fs). Energy of active surface:-0.49641E-01 RYD
 -0.43922E-02 -0.61846E-02 -0.49641E-01 -0.62220E-01 -0.62220E-01 -0.71650E-01 -0.11935E+00
