naver=     100          psit(ifre)=P(ifre,isurface)**2
time=       1.00(fs).
  0.48273E-04  0.48273E-04  0.74200E-04  0.74200E-04  0.74945E-04  0.74945E-04  0.53560E-04
  0.53560E-04  0.13760E-03  0.13760E-03  0.19473E-03  0.19473E-03  0.25568E-03  0.25568E-03
  0.52910E-03  0.52910E-03  0.20867E-02  0.20867E-02  0.25390E+00  0.25390E+00  0.12805E-01
  0.12805E-01  0.22641E+00  0.22641E+00  0.20682E-02  0.20682E-02  0.53687E-03  0.53687E-03
  0.27126E-03  0.27126E-03  0.19801E-03  0.19801E-03  0.14092E-03  0.14092E-03  0.52445E-04
  0.52445E-04  0.79259E-04  0.79259E-04  0.78890E-04  0.78890E-04
time=       2.00(fs).
  0.44053E-04  0.44053E-04  0.62759E-04  0.62759E-04  0.71545E-04  0.71545E-04  0.78427E-04
  0.78427E-04  0.13763E-03  0.13763E-03  0.16862E-03  0.16862E-03  0.29344E-03  0.29344E-03
  0.61206E-03  0.61206E-03  0.19534E-02  0.19534E-02  0.24778E+00  0.24778E+00  0.17565E-01
  0.17565E-01  0.22767E+00  0.22767E+00  0.21009E-02  0.21009E-02  0.60477E-03  0.60477E-03
  0.31641E-03  0.31641E-03  0.16778E-03  0.16778E-03  0.14673E-03  0.14673E-03  0.78157E-04
  0.78157E-04  0.74726E-04  0.74726E-04  0.72404E-04  0.72404E-04
time=       3.00(fs).
  0.51332E-04  0.51332E-04  0.63880E-04  0.63880E-04  0.76239E-04  0.76239E-04  0.79964E-04
  0.79964E-04  0.13867E-03  0.13867E-03  0.15626E-03  0.15626E-03  0.40789E-03  0.40789E-03
  0.71326E-03  0.71326E-03  0.21734E-02  0.21734E-02  0.21813E+00  0.21813E+00  0.23055E-01
  0.23055E-01  0.25100E+00  0.25100E+00  0.22712E-02  0.22712E-02  0.71541E-03  0.71541E-03
  0.42476E-03  0.42476E-03  0.15712E-03  0.15712E-03  0.15455E-03  0.15455E-03  0.81761E-04
  0.81761E-04  0.78134E-04  0.78134E-04  0.71332E-04  0.71332E-04
time=       4.00(fs).
  0.72408E-04  0.72408E-04  0.75124E-04  0.75124E-04  0.71922E-04  0.71922E-04  0.10051E-03
  0.10051E-03  0.10209E-03  0.10209E-03  0.15005E-03  0.15005E-03  0.37169E-03  0.37169E-03
  0.63911E-03  0.63911E-03  0.22963E-02  0.22963E-02  0.22758E+00  0.22758E+00  0.27671E-01
  0.27671E-01  0.23683E+00  0.23683E+00  0.24465E-02  0.24465E-02  0.66935E-03  0.66935E-03
  0.40339E-03  0.40339E-03  0.14842E-03  0.14842E-03  0.11710E-03  0.11710E-03  0.10083E-03
  0.10083E-03  0.75957E-04  0.75957E-04  0.78112E-04  0.78112E-04
time=       5.00(fs).
  0.71278E-04  0.71278E-04  0.80744E-04  0.80744E-04  0.87383E-04  0.87383E-04  0.11172E-03
  0.11172E-03  0.12378E-03  0.12378E-03  0.21853E-03  0.21853E-03  0.34563E-03  0.34563E-03
  0.50518E-03  0.50518E-03  0.26630E-02  0.26630E-02  0.24668E+00  0.24668E+00  0.21082E-01
  0.21082E-01  0.22385E+00  0.22385E+00  0.26790E-02  0.26790E-02  0.51266E-03  0.51266E-03
  0.37499E-03  0.37499E-03  0.20810E-03  0.20810E-03  0.11924E-03  0.11924E-03  0.11773E-03
  0.11773E-03  0.87377E-04  0.87377E-04  0.78627E-04  0.78627E-04
time=       6.00(fs).
  0.83067E-04  0.83067E-04  0.79987E-04  0.79987E-04  0.10009E-03  0.10009E-03  0.10926E-03
  0.10926E-03  0.11234E-03  0.11234E-03  0.19855E-03  0.19855E-03  0.28964E-03  0.28964E-03
  0.53453E-03  0.53453E-03  0.31388E-02  0.31388E-02  0.23710E+00  0.23710E+00  0.21120E-01
  0.21120E-01  0.23278E+00  0.23278E+00  0.28941E-02  0.28941E-02  0.55789E-03  0.55789E-03
  0.30642E-03  0.30642E-03  0.19531E-03  0.19531E-03  0.10977E-03  0.10977E-03  0.11518E-03
  0.11518E-03  0.95892E-04  0.95892E-04  0.77206E-04  0.77206E-04
time=       7.00(fs).
  0.88139E-04  0.88139E-04  0.74986E-04  0.74986E-04  0.98714E-04  0.98714E-04  0.11740E-03
  0.11740E-03  0.11066E-03  0.11066E-03  0.21893E-03  0.21893E-03  0.23255E-03  0.23255E-03
  0.46282E-03  0.46282E-03  0.25647E-02  0.25647E-02  0.22184E+00  0.22184E+00  0.22191E-01
  0.22191E-01  0.24809E+00  0.24809E+00  0.26028E-02  0.26028E-02  0.47708E-03  0.47708E-03
  0.23661E-03  0.23661E-03  0.21046E-03  0.21046E-03  0.10212E-03  0.10212E-03  0.11542E-03
  0.11542E-03  0.99341E-04  0.99341E-04  0.69899E-04  0.69899E-04
time=       8.00(fs).
  0.81070E-04  0.81070E-04  0.74607E-04  0.74607E-04  0.75648E-04  0.75648E-04  0.99193E-04
  0.99193E-04  0.10986E-03  0.10986E-03  0.19610E-03  0.19610E-03  0.30670E-03  0.30670E-03
  0.49736E-03  0.49736E-03  0.22043E-02  0.22043E-02  0.22373E+00  0.22373E+00  0.22714E-01
  0.22714E-01  0.24646E+00  0.24646E+00  0.21082E-02  0.21082E-02  0.47065E-03  0.47065E-03
  0.30970E-03  0.30970E-03  0.19733E-03  0.19733E-03  0.10176E-03  0.10176E-03  0.10529E-03
  0.10529E-03  0.79559E-04  0.79559E-04  0.71232E-04  0.71232E-04
time=       9.00(fs).
  0.65180E-04  0.65180E-04  0.69616E-04  0.69616E-04  0.65640E-04  0.65640E-04  0.11907E-03
  0.11907E-03  0.16830E-03  0.16830E-03  0.14784E-03  0.14784E-03  0.29481E-03  0.29481E-03
  0.62131E-03  0.62131E-03  0.20657E-02  0.20657E-02  0.25137E+00  0.25137E+00  0.24868E-01
  0.24868E-01  0.21669E+00  0.21669E+00  0.19898E-02  0.19898E-02  0.58776E-03  0.58776E-03
  0.29966E-03  0.29966E-03  0.15630E-03  0.15630E-03  0.16623E-03  0.16623E-03  0.11372E-03
  0.11372E-03  0.67877E-04  0.67877E-04  0.71944E-04  0.71944E-04
time=      10.00(fs).
  0.82541E-04  0.82541E-04  0.65982E-04  0.65982E-04  0.85270E-04  0.85270E-04  0.97994E-04
  0.97994E-04  0.20511E-03  0.20511E-03  0.22365E-03  0.22365E-03  0.43138E-03  0.43138E-03
